"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"3","3","encoding","encoding","35","Toy_Shapesorter.jpg","2","0","1577"
"3","3","encoding","encoding","36","Knife_Camping.jpg","1","0","2931"
"3","3","encoding","encoding","37","Cow.jpg","1","0","2699"
"3","3","encoding","encoding","38","Bowl_Fruits.jpg","4","0","2160"
"3","3","encoding","encoding","39","Colander.jpg","1","0","1823"
"3","3","encoding","encoding","40","Glasses_Sun.jpg","2","0","1709"
"3","3","encoding","encoding","41","Flamingo_Real.jpg","2","0","1713"
"3","3","encoding","encoding","42","Microwave.jpg","1","0","1982"
"3","3","encoding","encoding","43","Cane_Wooden.jpg","1","0","2180"
"3","3","encoding","encoding","44","Exercise_Stepper.jpg","1","0","1925"
"3","3","encoding","encoding","45","Table_Magazine.jpg","1","0","2238"
"3","3","encoding","encoding","46","MannequinBust.jpg","1","0","2743"
"3","3","encoding","encoding","47","Loveseat.jpg","1","0","1880"
"3","3","encoding","encoding","48","Cabinet_Office.jpg","2","0","1773"
"3","3","encoding","encoding","49","Leg.jpg","1","0","1904"
"3","3","encoding","encoding","50","Envelope_Manila.jpg","1","0","1647"
"3","3","encoding","encoding","51","Cup_Bathroom.jpg","1","0","1556"
"3","3","encoding","encoding","52","Candy_Heart.jpg","2","0","2232"
"3","3","encoding","encoding","53","MemoPaperSpike.jpg","1","0","1994"
"3","3","encoding","encoding","54","Clam.jpg","1","0","2036"
"3","3","encoding","encoding","55","FireExtinguisher.jpg","1","0","1827"
"3","3","encoding","encoding","56","ServiceBell.jpg","1","0","1672"
"3","3","encoding","encoding","57","Canister_Tea.jpg","3","0","2503"
"3","3","encoding","encoding","58","Staircase_Curving.jpg","1","0","1415"
"3","3","encoding","encoding","59","Hubcap.jpg","1","0","1383"
"3","3","encoding","encoding","60","Box_Package.jpg","1","0","1592"
"3","3","encoding","encoding","62","Shovel_Garden.jpg","1","0","1578"
"3","3","encoding","encoding","63","Gametable_AirHockey.jpg","1","0","1765"
"3","3","encoding","encoding","64","DJMixer.jpg","3","0","2986"
"3","3","encoding","encoding","65","House_Wooden.jpg","3","0","1719"
"3","3","encoding","encoding","66","Gun_Bazooka.jpg","1","0","2378"
"3","3","encoding","encoding","67","Cable_JumpStart.jpg","1","0","1167"
"3","3","encoding","encoding","68","Card_QueenSpade.jpg","1","0","1376"
"3","3","encoding","encoding","69","IceCrusher.jpg","1","0","2027"
"3","3","encoding","encoding","70","Box_Chocolate.jpg","5","0","2088"
"3","3","encoding","encoding","71","Gum_Pack.jpg","2","0","1883"
"3","3","encoding","encoding","72","SpinalCord.jpg","1","0","1958"
"3","3","encoding","encoding","73","Shoe_Sneaker.jpg","1","0","1297"
"3","3","encoding","encoding","74","Truck_Tanker.jpg","1","0","1311"
"3","3","encoding","encoding","75","Tractor_Orange.jpg","1","0","1428"
"3","3","encoding","encoding","76","Kangaroo_WithJoey.jpg","1","0","1546"
"3","3","encoding","encoding","77","Lipstick.jpg","1","0","1305"
"3","3","encoding","encoding","78","Tree_ChristmasMini.jpg","1","0","1170"
"3","3","encoding","encoding","79","Cologne.jpg","1","0","936"
"3","3","encoding","encoding","80","Pig.jpg","1","0","1395"
"3","3","encoding","encoding","81","Magnet_Three.jpg","1","0","1736"
"3","3","encoding","encoding","82","SaladCaesar.jpg","4","0","2732"
"3","3","encoding","encoding","83","ClothesDryingRack.jpg","1","0","2050"
"3","3","encoding","encoding","84","Cheesegrater_Box.jpg","1","0","1561"
"3","3","encoding","encoding","85","Mask_Ski.jpg","1","0","1985"
"3","3","encoding","encoding","86","PictureFrame.jpg","1","0","1592"
"3","3","encoding","encoding","87","Sign_Airport.jpg","1","0","1269"
"3","3","encoding","encoding","88","Napkin_Holder.jpg","1","0","1994"
"3","3","encoding","encoding","89","Scoop_Flour.jpg","1","0","2053"
"3","3","encoding","encoding","90","BikiniTop.jpg","1","0","1976"
"3","3","encoding","encoding","91","Clip_Binder.jpg","1","0","1631"
"3","3","encoding","encoding","92","Garbage_GreenBin.jpg","1","0","1309"
"3","3","encoding","encoding","93","Accordion.jpg","1","0","1627"
"3","3","encoding","encoding","94","Lens_Camera.jpg","1","0","1663"
"3","3","encoding","encoding","95","Seashell_BayScallop.jpg","1","0","1721"
"3","3","encoding","encoding","96","Speaker_Single.jpg","1","0","1209"
"3","3","encoding","encoding","97","Box_JeweleryWooden.jpg","1","0","1571"
"3","3","encoding","encoding","98","PencilCase.jpg","1","0","1718"
"3","3","encoding","encoding","99","Toy_WoodenPlainSingle.jpg","1","0","1359"
"3","3","encoding","encoding","100","Branch.jpg","1","0","1448"
"3","3","encoding","encoding","101","Leaf_Yellow.jpg","1","0","1120"
"3","3","encoding","encoding","102","HandMixer.jpg","1","0","1039"
"3","3","encoding","encoding","103","Book_Leather.jpg","1","0","1353"
"3","3","encoding","encoding","104","PillBottle_Prescription.jpg","1","0","1491"
"3","3","encoding","encoding","105","SofaAntique.jpg","1","0","1192"
"3","3","encoding","encoding","106","Skirt_Stripes.jpg","1","0","1289"
"3","3","encoding","encoding","107","Candle_Blue.jpg","1","0","1896"
"3","3","encoding","encoding","108","FlipFlop_PairBlue.jpg","1","0","1279"
"3","3","encoding","encoding","109","Table_Poker.jpg","2","0","1841"
"3","3","encoding","encoding","110","House_CeramicGingerbread.jpg","3","0","2073"
"3","3","encoding","encoding","111","Mallet.jpg","1","0","1433"
"3","3","encoding","encoding","112","Ball_Basketball.jpg","1","0","1108"
"3","3","encoding","encoding","113","Comb.jpg","1","0","1196"
"3","3","encoding","encoding","114","Flower_Tulip.jpg","2","0","2387"
"3","3","encoding","encoding","115","PaperTowel_Kitchen.jpg","1","0","1545"
"3","3","encoding","encoding","116","Jar_Empty.jpg","2","0","1801"
"3","3","encoding","encoding","117","Sign_Taxi.jpg","1","0","1454"
"3","3","encoding","encoding","118","Toy_Moose.jpg","1","0","1815"
"3","3","encoding","encoding","119","ToothbrushHolder.jpg","1","0","2034"
"3","3","encoding","encoding","120","Shirt_Tshirt.jpg","1","0","2030"
"3","3","encoding","encoding","121","Can_Milk.jpg","1","0","1821"
"3","3","encoding","encoding","123","FileFolder.jpg","1","0","1271"
"3","3","encoding","encoding","124","Brush_Makeup.jpg","1","0","1351"
"3","3","encoding","encoding","125","Mat_Door.jpg","1","0","1519"
"3","3","encoding","encoding","126","Shovel_Sandbox.jpg","1","0","1299"
"3","3","encoding","encoding","127","Garbage_Can.jpg","1","0","1439"
"3","3","encoding","encoding","128","Heater_ElectricPortable.jpg","1","0","2079"
"3","3","encoding","encoding","129","Drum_Set.jpg","3","0","1511"
"3","3","encoding","encoding","130","Cord_Ethernet.jpg","1","0","2228"
"3","3","encoding","encoding","131","Piano_Upright.jpg","4","0","2345"
"3","3","encoding","encoding","132","Van.jpg","0","0","3000"
"3","3","encoding","encoding","133","Toy_RaceTrack.jpg","1","0","1456"
"3","3","encoding","encoding","134","Airplane_Small.jpg","1","0","2719"
"3","3","encoding","encoding","135","SpaceRover.jpg","2","0","2253"
"3","3","encoding","encoding","136","Hook_Double.jpg","1","0","2009"
"3","3","encoding","encoding","137","Lock_Combination.jpg","1","0","1912"
"3","3","encoding","encoding","138","Spider.jpg","2","0","2539"
"3","3","encoding","encoding","139","Toy_Alien.jpg","1","0","2352"
"3","3","encoding","encoding","140","Camel_Bactrian.jpg","3","0","2743"
"3","3","encoding","encoding","141","Coin.jpg","1","0","1477"
"3","3","encoding","encoding","142","Bench_Wooden.jpg","1","0","1371"
"3","3","encoding","encoding","143","Chair_Barber.jpg","1","0","1429"
"3","3","encoding","encoding","144","Briefcase_Leather.jpg","3","0","1791"
"3","3","encoding","encoding","145","LeafBlower.jpg","1","0","2162"
"3","3","encoding","encoding","146","Hook_Fishing.jpg","1","0","2183"
"3","3","encoding","encoding","147","Candy_GummyBear.jpg","1","0","2653"
"3","3","encoding","encoding","148","BinRecycling.jpg","1","0","2422"
"3","3","encoding","encoding","149","Toy_BearBluePlushie.jpg","1","0","2705"
"3","3","encoding","encoding","150","Hat_Party.jpg","1","0","1748"
"3","3","encoding","encoding","151","Almond.jpg","3","0","2679"
"3","3","encoding","encoding","152","DogToy.jpg","1","0","1917"
"3","3","encoding","encoding","153","Box_WoodenOpen.jpg","1","0","2080"
"3","3","encoding","encoding","154","SatelliteDish.jpg","1","0","1918"
"3","3","encoding","encoding","155","DustPan.jpg","1","0","2177"
"3","3","encoding","encoding","156","Stove_WithOven.jpg","1","0","2414"
"3","3","encoding","encoding","157","Toy_ElephantPlastic.jpg","0","0","3000"
"3","3","encoding","encoding","158","FlipFlop_SingleRed.jpg","1","0","1550"
"3","3","encoding","encoding","159","HairScrunchie.jpg","1","0","2164"
"3","3","encoding","encoding","160","Car_Totalled.jpg","2","0","1767"
"3","3","encoding","encoding","161","StickyTack.jpg","1","0","1467"
"3","3","encoding","encoding","162","Tickets_Blank.jpg","1","0","1320"
"3","3","encoding","encoding","163","Stone_AncientWriting.jpg","1","0","1322"
"3","3","encoding","encoding","164","Toy_DollHomeMade.jpg","1","0","1715"
"3","3","encoding","encoding","165","Seashell_RoseMurex.jpg","1","0","1999"
"3","3","encoding","encoding","166","PhoneJack.jpg","1","0","1955"
"3","3","encoding","encoding","167","Gorilla.jpg","2","0","2087"
"3","3","encoding","encoding","168","WaterFountain.jpg","1","0","2267"
"3","3","encoding","encoding","169","Tickets_PrintWords.jpg","1","0","1951"
"3","3","encoding","encoding","170","SmokeDetector.jpg","1","0","1897"
"3","3","encoding","encoding","171","Teabag.jpg","1","0","2182"
"3","3","encoding","encoding","172","Mask_VenetianCat.jpg","3","0","1865"
"3","3","encoding","encoding","173","Candelabra.jpg","1","0","1707"
"3","3","encoding","encoding","174","Chair_Airplane.jpg","1","0","1867"
"3","3","encoding","encoding","175","Stove_Portable.jpg","1","0","1952"
"3","3","encoding","encoding","176","Pickaxe.jpg","1","0","2474"
"3","3","encoding","encoding","177","Ruler_Metal.jpg","0","0","3000"
"3","3","retrieval","old_objects","1","Clip_Binder.jpg","36","1","1160"
"3","3","retrieval","new_objects","2","Camera_ProfessionalFilm.jpg","37","1","846"
"3","3","retrieval","new_objects","3","Cucumber.jpg","37","1","785"
"3","3","retrieval","new_objects","4","Basket_Firewood.jpg","37","1","873"
"3","3","retrieval","new_objects","5","Can_Peas.jpg","37","1","658"
"3","3","retrieval","new_objects","6","Fruit_Orange.jpg","37","1","775"
"3","3","retrieval","old_objects","7","Car_Totalled.jpg","36","1","892"
"3","3","retrieval","old_objects","8","PencilCase.jpg","37","0","704"
"3","3","retrieval","old_objects","9","Skirt_Stripes.jpg","36","1","626"
"3","3","retrieval","old_objects","10","Colosseum.jpg","36","1","595"
"3","3","retrieval","old_objects","11","Gametable_AirHockey.jpg","36","1","509"
"3","3","retrieval","old_objects","12","WaterFountain.jpg","36","1","558"
"3","3","retrieval","new_objects","13","Kite_Rainbow.jpg","37","1","620"
"3","3","retrieval","old_objects","14","Pen_Ballpoint.jpg","36","1","727"
"3","3","retrieval","new_objects","15","Jar_Money.jpg","37","1","634"
"3","3","retrieval","new_objects","16","Iron_Antique.jpg","36","0","809"
"3","3","retrieval","new_objects","17","Altar.jpg","37","1","861"
"3","3","retrieval","old_objects","18","HandMixer.jpg","37","0","1007"
"3","3","retrieval","old_objects","19","CoffeeLid.jpg","36","1","770"
"3","3","retrieval","new_objects","20","Fence_ChainLink.jpg","37","1","803"
"3","3","retrieval","old_objects","21","Staples.jpg","36","1","674"
"3","3","retrieval","new_objects","22","Pricegun.jpg","37","1","828"
"3","3","retrieval","new_objects","23","Mask_Buddhist.jpg","37","1","744"
"3","3","retrieval","old_objects","24","Seashell_BayScallop.jpg","36","1","716"
"3","3","retrieval","old_objects","25","Mask_Ski.jpg","36","1","699"
"3","3","retrieval","new_objects","26","Kettle.jpg","36","0","691"
"3","3","retrieval","new_objects","27","RollerBlade.jpg","37","1","742"
"3","3","retrieval","new_objects","28","CDstack.jpg","37","1","1018"
"3","3","retrieval","new_objects","29","JoustingSpear.jpg","37","1","898"
"3","3","retrieval","old_objects","30","PictureFrame.jpg","36","1","654"
"3","3","retrieval","new_objects","31","Cantaloupe.jpg","36","0","613"
"3","3","retrieval","new_objects","32","Amp.jpg","37","1","642"
"3","3","retrieval","new_objects","33","Toy_Drill.jpg","37","1","787"
"3","3","retrieval","old_objects","34","DogToy.jpg","36","1","751"
"3","3","retrieval","old_objects","35","Tractor_Orange.jpg","37","0","914"
"3","3","retrieval","old_objects","36","Milkshake_Chocolate.jpg","36","1","630"
"3","3","retrieval","old_objects","37","Truck_Tanker.jpg","37","0","1386"
"3","3","retrieval","old_objects","38","PillBottle_Prescription.jpg","36","1","824"
"3","3","retrieval","old_objects","39","SmokeDetector.jpg","36","1","740"
"3","3","retrieval","old_objects","40","Tap.jpg","36","1","690"
"3","3","retrieval","old_objects","41","Clock_Wall.jpg","36","1","574"
"3","3","retrieval","old_objects","42","MannequinBust.jpg","36","1","665"
"3","3","retrieval","new_objects","43","ClothRed.jpg","37","1","597"
"3","3","retrieval","new_objects","44","Tortilla.jpg","37","1","736"
"3","3","retrieval","new_objects","45","ScannerShoplifting.jpg","37","1","1100"
"3","3","retrieval","old_objects","46","Cane_Wooden.jpg","36","1","689"
"3","3","retrieval","new_objects","47","Jacket_Suit.jpg","37","1","704"
"3","3","retrieval","new_objects","48","MalletJudge.jpg","36","0","912"
"3","3","retrieval","new_objects","49","Oneholepunch.jpg","37","1","670"
"3","3","retrieval","old_objects","50","Cheesegrater_Box.jpg","36","1","719"
"3","3","retrieval","old_objects","51","Lipstick.jpg","36","1","602"
"3","3","retrieval","old_objects","52","ScrewDriver.jpg","36","1","949"
"3","3","retrieval","old_objects","53","Pickaxe.jpg","36","1","593"
"3","3","retrieval","old_objects","54","Garbage_Can.jpg","36","1","788"
"3","3","retrieval","old_objects","55","Staircase_Curving.jpg","37","0","703"
"3","3","retrieval","new_objects","56","Stovetop.jpg","36","0","945"
"3","3","retrieval","new_objects","57","Bag_Toiletry.jpg","37","1","760"
"3","3","retrieval","old_objects","58","Shovel_Sandbox.jpg","36","1","666"
"3","3","retrieval","old_objects","59","Flower_Tulip.jpg","36","1","759"
"3","3","retrieval","old_objects","60","Hook_Double.jpg","36","1","677"
"3","3","retrieval","old_objects","62","PaperTowel_Kitchen.jpg","37","0","1121"
"3","3","retrieval","old_objects","63","Brush_Makeup.jpg","36","1","569"
"3","3","retrieval","new_objects","64","CandyDispenser.jpg","37","1","628"
"3","3","retrieval","new_objects","65","Trash_Medical.jpg","37","1","622"
"3","3","retrieval","old_objects","66","Keyhole.jpg","36","1","513"
"3","3","retrieval","new_objects","67","SledgeHammer.jpg","36","0","495"
"3","3","retrieval","new_objects","68","Thermos_MetalSleek.jpg","36","0","576"
"3","3","retrieval","old_objects","69","Airplane_Small.jpg","36","1","669"
"3","3","retrieval","old_objects","70","Sign_Airport.jpg","37","0","759"
"3","3","retrieval","new_objects","71","Stationary.jpg","37","1","680"
"3","3","retrieval","new_objects","72","PotatoMasher_Zigzag.jpg","37","1","804"
"3","3","retrieval","old_objects","73","FlipFlop_PairBlue.jpg","36","1","602"
"3","3","retrieval","new_objects","74","Bindings_Snowboard.jpg","37","1","943"
"3","3","retrieval","old_objects","75","Table_Poker.jpg","36","1","760"
"3","3","retrieval","old_objects","76","Toy_DollHomeMade.jpg","36","1","675"
"3","3","retrieval","old_objects","77","PumiceStone.jpg","36","1","671"
"3","3","retrieval","new_objects","78","Jar_Cotton.jpg","37","1","708"
"3","3","retrieval","old_objects","79","Comb.jpg","36","1","580"
"3","3","retrieval","new_objects","80","Thermostat_Digital.jpg","37","1","669"
"3","3","retrieval","new_objects","81","StringBean.jpg","37","1","1357"
"3","3","retrieval","old_objects","82","Almond.jpg","36","1","685"
"3","3","retrieval","new_objects","83","Sign_OneWay.jpg","37","1","1083"
"3","3","retrieval","new_objects","84","Radio_Vintage.jpg","37","1","624"
"3","3","retrieval","new_objects","85","DrawingCompass.jpg","37","1","1108"
"3","3","retrieval","new_objects","86","Gloves_Winter.jpg","37","1","918"
"3","3","retrieval","old_objects","87","Toy_BearBluePlushie.jpg","0","0","2000"
"3","3","retrieval","old_objects","88","Teabag.jpg","36","1","845"
"3","3","retrieval","new_objects","89","Statue_Buddha.jpg","37","1","1259"
"3","3","retrieval","old_objects","90","LeafBlower.jpg","37","0","1169"
"3","3","retrieval","old_objects","91","PhoneJack.jpg","37","0","1188"
"3","3","retrieval","new_objects","92","Ladder.jpg","37","1","1510"
"3","3","retrieval","old_objects","93","DJMixer.jpg","36","1","894"
"3","3","retrieval","new_objects","94","Ship_Cruise.jpg","37","1","748"
"3","3","retrieval","new_objects","95","Mug_Beer.jpg","37","1","787"
"3","3","retrieval","new_objects","96","Telephone_TinCan.jpg","36","0","1126"
"3","3","retrieval","new_objects","97","Freezer.jpg","37","1","769"
"3","3","retrieval","old_objects","98","Leaf_Yellow.jpg","36","1","607"
"3","3","retrieval","old_objects","99","Table_Magazine.jpg","36","1","787"
"3","3","retrieval","new_objects","100","Scythe.jpg","37","1","737"
"3","3","retrieval","new_objects","101","Chainsaw.jpg","37","1","1122"
"3","3","retrieval","old_objects","102","Mask_VenetianCat.jpg","36","1","642"
"3","3","retrieval","new_objects","103","Alfalfa.jpg","37","1","1434"
"3","3","retrieval","new_objects","104","Jug_ClayAncient.jpg","36","0","1309"
"3","3","retrieval","old_objects","105","Chair_Airplane.jpg","36","1","680"
"3","3","retrieval","old_objects","106","Sign_Taxi.jpg","36","1","782"
"3","3","retrieval","old_objects","107","Steamer.jpg","37","0","634"
"3","3","retrieval","old_objects","108","Ruler_Metal.jpg","36","1","866"
"3","3","retrieval","new_objects","109","Ostrich.jpg","37","1","635"
"3","3","retrieval","old_objects","110","Van.jpg","37","0","1163"
"3","3","retrieval","old_objects","111","FireExtinguisher.jpg","36","1","841"
"3","3","retrieval","new_objects","112","Cheese_Platter.jpg","37","1","824"
"3","3","retrieval","old_objects","113","House_CeramicGingerbread.jpg","36","1","780"
"3","3","retrieval","old_objects","114","Mat_Door.jpg","36","1","790"
"3","3","retrieval","old_objects","115","Book_Leather.jpg","36","1","636"
"3","3","retrieval","old_objects","116","Bench_Wooden.jpg","37","0","616"
"3","3","retrieval","new_objects","117","Suitcase.jpg","37","1","783"
"3","3","retrieval","old_objects","118","Camel_Bactrian.jpg","36","1","574"
"3","3","retrieval","old_objects","119","Armchair.jpg","37","0","664"
"3","3","retrieval","new_objects","120","TimerKitchen.jpg","37","1","771"
"3","3","retrieval","old_objects","121","Gun_Bazooka.jpg","37","0","713"
"3","3","retrieval","new_objects","123","Bed_ChildBirch.jpg","37","1","629"
"3","3","retrieval","new_objects","124","Radio_Antique.jpg","36","0","1205"
"3","3","retrieval","new_objects","125","Heater_ElectricUpright.jpg","37","1","856"
"3","3","retrieval","old_objects","126","Hat_Party.jpg","37","0","1094"
"3","3","retrieval","old_objects","127","Sock_Ankle.jpg","36","1","1141"
"3","3","retrieval","new_objects","128","Potato.jpg","37","1","826"
"3","3","retrieval","new_objects","129","Gun_Nerf.jpg","37","1","1104"
"3","3","retrieval","old_objects","130","Hubcap.jpg","37","0","1407"
"3","3","retrieval","old_objects","131","Stove_WithOven.jpg","37","0","772"
"3","3","retrieval","new_objects","132","BunsenBurner.jpg","36","0","1116"
"3","3","retrieval","old_objects","133","HairScrunchie.jpg","36","1","969"
"3","3","retrieval","old_objects","134","Watch.jpg","36","1","1603"
"3","3","retrieval","new_objects","135","Ladle.jpg","37","1","1491"
"3","3","retrieval","old_objects","136","Pasta_Macaroni.jpg","36","1","1134"
"3","3","retrieval","new_objects","137","Toy_DinosaurBrontosaurus.jpg","36","0","1533"
"3","3","retrieval","new_objects","138","LumiereBeautyBeast.jpg","37","1","976"
"3","3","retrieval","old_objects","139","Snorkle.jpg","36","1","891"
"3","3","retrieval","old_objects","140","Lens_Camera.jpg","37","0","1309"
"3","3","retrieval","new_objects","141","Exercise_HandTrainer.jpg","37","1","1462"
"3","3","retrieval","new_objects","142","Decoration_Chinese.jpg","37","1","972"
"3","3","retrieval","old_objects","143","Shovel_Garden.jpg","36","1","1163"
"3","3","retrieval","old_objects","144","Spider.jpg","36","1","771"
"3","3","retrieval","old_objects","145","Toy_ElephantPlastic.jpg","37","0","1848"
"3","3","retrieval","old_objects","146","Tickets_Blank.jpg","36","1","954"
"3","3","retrieval","old_objects","147","Cologne.jpg","36","1","1658"
"3","3","retrieval","old_objects","148","SatelliteDish.jpg","37","0","1412"
"3","3","retrieval","old_objects","149","Candy_Heart.jpg","36","1","1308"
"3","3","retrieval","old_objects","150","MeasuringTape.jpg","36","1","710"
"3","3","retrieval","new_objects","151","Nightstand.jpg","37","1","1226"
"3","3","retrieval","old_objects","152","Chair_Barber.jpg","36","1","997"
"3","3","retrieval","new_objects","153","Oars.jpg","37","1","920"
"3","3","retrieval","new_objects","154","Dog_SaintBernard.jpg","37","1","1366"
"3","3","retrieval","new_objects","155","Radio_Modern.jpg","36","0","1600"
"3","3","retrieval","new_objects","156","CapGraduation.jpg","37","1","1220"
"3","3","retrieval","new_objects","157","DoorBolt.jpg","36","0","775"
"3","3","retrieval","new_objects","158","Pillar.jpg","37","1","1484"
"3","3","retrieval","old_objects","159","Candy_GummyBear.jpg","36","1","1012"
"3","3","retrieval","new_objects","160","Clamp.jpg","37","1","1200"
"3","3","retrieval","old_objects","161","Box_Chocolate.jpg","36","1","991"
"3","3","retrieval","new_objects","162","Tweezers.jpg","36","0","939"
"3","3","retrieval","old_objects","163","Shirt_Tshirt.jpg","36","1","917"
"3","3","retrieval","old_objects","164","CoffeeGrinder.jpg","36","1","1314"
"3","3","retrieval","old_objects","165","Jug_Milk.jpg","36","1","1622"
"3","3","retrieval","new_objects","166","Brush_Light.jpg","37","1","853"
"3","3","retrieval","old_objects","167","Branch.jpg","37","0","1114"
"3","3","retrieval","old_objects","168","PuppetTheatre_WhiteGold.jpg","36","1","1211"
"3","3","retrieval","old_objects","169","Chest.jpg","37","0","1137"
"3","3","retrieval","new_objects","170","Bread_Loaf.jpg","36","0","1002"
"3","3","retrieval","old_objects","171","Cow.jpg","36","1","984"
"3","3","retrieval","new_objects","172","Knife_Butter.jpg","37","1","1190"
"3","3","retrieval","new_objects","173","SpinningWheel.jpg","37","1","1770"
"3","3","retrieval","old_objects","174","Glasses_Sun.jpg","36","1","756"
"3","3","retrieval","new_objects","175","Zucchini.jpg","37","1","854"
"3","3","retrieval","old_objects","176","Canister_Tea.jpg","36","1","1335"
"3","3","retrieval","old_objects","177","Candelabra.jpg","36","1","1203"
"3","3","retrieval","old_objects","178","Hat_Colonial.jpg","36","1","1039"
"3","3","retrieval","old_objects","179","Ball_Baseball.jpg","36","1","1208"
"3","3","retrieval","new_objects","180","Bowl_Wooden.jpg","37","1","1680"
"3","3","retrieval","new_objects","181","Fence_Wooden.jpg","37","1","1531"
"3","3","retrieval","new_objects","182","NeedlesAcupuncture.jpg","37","1","1061"
"3","3","retrieval","new_objects","184","Stool_Camping.jpg","37","1","1271"
"3","3","retrieval","new_objects","185","Hammer.jpg","36","0","1328"
"3","3","retrieval","new_objects","186","BicycleSeat.jpg","37","1","971"
"3","3","retrieval","old_objects","187","Can_Milk.jpg","36","1","706"
"3","3","retrieval","old_objects","188","Gorilla.jpg","36","1","595"
"3","3","retrieval","new_objects","189","Lips_Wax.jpg","37","1","693"
"3","3","retrieval","new_objects","190","Tape_Scotch.jpg","37","1","958"
"3","3","retrieval","new_objects","191","RecorderCassette.jpg","37","1","690"
"3","3","retrieval","new_objects","192","Turtle.jpg","37","1","808"
"3","3","retrieval","new_objects","193","Toaster_MetalSleek.jpg","37","1","802"
"3","3","retrieval","old_objects","194","Cord_Ethernet.jpg","36","1","588"
"3","3","retrieval","old_objects","195","Toolbox_RedOpen.jpg","37","0","971"
"3","3","retrieval","new_objects","196","Vest.jpg","37","1","700"
"3","3","retrieval","new_objects","197","ProcessorFood_Old.jpg","36","0","704"
"3","3","retrieval","new_objects","198","Cassette_Video.jpg","37","1","888"
"3","3","retrieval","old_objects","199","Pig.jpg","37","0","1003"
"3","3","retrieval","old_objects","200","ServiceBell.jpg","36","1","1266"
"3","3","retrieval","old_objects","201","Shoe_Sneaker.jpg","37","0","519"
"3","3","retrieval","old_objects","202","Helmet_Knight.jpg","37","0","1127"
"3","3","retrieval","new_objects","203","AmpMeter.jpg","37","1","829"
"3","3","retrieval","new_objects","204","PlantPotted.jpg","37","1","1649"
"3","3","retrieval","new_objects","205","Tape_Washi.jpg","0","0","2000"
"3","3","retrieval","old_objects","206","Coin.jpg","36","1","1494"
"3","3","retrieval","old_objects","207","Heater_ElectricPortable.jpg","37","0","1090"
"3","3","retrieval","old_objects","208","Triangle.jpg","36","1","707"
"3","3","retrieval","new_objects","209","Statue_Cat.jpg","37","1","714"
"3","3","retrieval","new_objects","210","BicycleReflector.jpg","37","1","799"
"3","3","retrieval","new_objects","211","Candleholder_Tall.jpg","36","0","732"
"3","3","retrieval","new_objects","212","Lens_ColourFilter.jpg","37","1","676"
"3","3","retrieval","old_objects","213","CarSeat.jpg","37","0","701"
"3","3","retrieval","old_objects","214","Clam.jpg","36","1","755"
"3","3","retrieval","new_objects","215","Bulldozer.jpg","36","0","949"
"3","3","retrieval","new_objects","216","Cup_Fruits.jpg","36","0","1524"
