"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"1","1","retrieval","new_objects","93","Gun_Nerf.jpg","37","1","465"
"1","1","retrieval","new_objects","94","Kettle.jpg","36","0","459"
"1","1","retrieval","new_objects","95","Car_Vintage.jpg","37","1","405"
"1","1","retrieval","old_objects","96","Hat_Explorer.jpg","37","0","448"
"1","1","retrieval","old_objects","97","Pasta_Shell.jpg","36","1","355"
"1","1","retrieval","new_objects","98","Toy_RaceTrack.jpg","36","0","510"
"1","1","retrieval","new_objects","99","Headset.jpg","37","1","1395"
"1","1","retrieval","old_objects","100","BabyMonitor.jpg","36","1","574"
"1","1","retrieval","new_objects","101","Pickaxe.jpg","36","0","871"
"1","1","retrieval","old_objects","102","PaintSprayer.jpg","37","0","349"
"1","1","retrieval","new_objects","103","Compressor.jpg","36","0","476"
"1","1","retrieval","new_objects","104","Truck_Box.jpg","37","1","399"
"1","1","retrieval","old_objects","105","Toy_Drill.jpg","37","0","906"
"1","1","retrieval","old_objects","106","USBKey.jpg","37","0","593"
"1","1","retrieval","new_objects","107","SewingMachine.jpg","37","1","456"
"1","1","retrieval","new_objects","108","Flowers_DryBouquet.jpg","37","1","535"
"1","1","retrieval","old_objects","109","Toy_Bat.jpg","36","1","698"
"1","1","retrieval","new_objects","110","Chicken_Dinner.jpg","37","1","383"
"1","1","retrieval","new_objects","111","Mat_Bamboo.jpg","36","0","553"
"1","1","retrieval","old_objects","112","Can_GasSpout.jpg","36","1","666"
"1","1","retrieval","old_objects","113","LightBulb_Blue.jpg","37","0","1462"
"1","1","retrieval","new_objects","114","Inukshuk.jpg","37","1","876"
"1","1","retrieval","new_objects","115","ControlPanel.jpg","36","0","745"
"1","1","retrieval","old_objects","116","StockingChristmas.jpg","37","0","758"
"1","1","retrieval","old_objects","117","Box_JeweleryWooden.jpg","37","0","1795"
"1","1","retrieval","old_objects","118","SpongeScrubbing.jpg","37","0","488"
"1","1","retrieval","new_objects","119","Television.jpg","37","1","567"
"1","1","retrieval","old_objects","120","Key_Car.jpg","37","0","634"
"1","1","retrieval","new_objects","121","Lobster.jpg","36","0","992"
"1","1","retrieval","old_objects","123","Feet.jpg","37","0","552"
"1","1","retrieval","new_objects","124","Flower_Hibiscus.jpg","36","0","609"
"1","1","retrieval","old_objects","125","Shirt_Tshirt.jpg","37","0","707"
"1","1","retrieval","old_objects","126","Blade_Tablesaw.jpg","36","1","435"
"1","1","retrieval","new_objects","127","Ladybug.jpg","36","0","574"
"1","1","retrieval","new_objects","128","Booties_Blue.jpg","37","1","566"
"1","1","retrieval","new_objects","129","Lighter_Black.jpg","37","1","955"
"1","1","retrieval","new_objects","130","HairCurler.jpg","37","1","557"
"1","1","retrieval","old_objects","131","Squid_Orange.jpg","36","1","421"
"1","1","retrieval","old_objects","132","Speaker_Single.jpg","37","0","517"
"1","1","retrieval","old_objects","133","Microscope.jpg","36","1","483"
"1","1","retrieval","new_objects","134","SlideViewer.jpg","37","1","491"
"1","1","retrieval","old_objects","135","Cheesegrater_Box.jpg","37","0","493"
"1","1","retrieval","old_objects","136","Alfalfa.jpg","36","1","498"
"1","1","retrieval","new_objects","137","SafetyPin.jpg","37","1","605"
"1","1","retrieval","new_objects","138","Wheel_Steering.jpg","37","1","480"
"1","1","retrieval","old_objects","139","Wire_ElectricalSingle.jpg","36","1","441"
"1","1","retrieval","new_objects","140","Ring_Plain.jpg","36","0","487"
"1","1","retrieval","new_objects","141","GrillRack.jpg","36","0","547"
"1","1","retrieval","new_objects","142","Bottle_Plastic.jpg","37","1","572"
"1","1","retrieval","new_objects","143","Toy_Alien.jpg","37","1","527"
"1","1","retrieval","old_objects","144","DogTreat.jpg","36","1","522"
"1","1","retrieval","new_objects","145","SoundMixer_White.jpg","36","0","610"
"1","1","retrieval","old_objects","146","Tire_Hollow.jpg","37","0","681"
"1","1","retrieval","old_objects","147","Cart_Groceries.jpg","36","1","471"
"1","1","retrieval","old_objects","148","Toy_Christmastree.jpg","37","0","385"
"1","1","retrieval","old_objects","149","Box_Chocolate.jpg","37","0","511"
"1","1","retrieval","old_objects","150","Nuts_Walnut.jpg","36","1","395"
"1","1","retrieval","new_objects","151","StampAndSeal.jpg","37","1","451"
"1","1","retrieval","old_objects","152","Axe.jpg","36","1","495"
"1","1","retrieval","old_objects","153","Tortilla.jpg","37","0","485"
"1","1","retrieval","new_objects","154","Bag_Diaper.jpg","37","1","458"
"1","1","retrieval","old_objects","155","Compact_Mirror.jpg","36","1","496"
"1","1","retrieval","new_objects","156","Bucket_Rusty.jpg","36","0","498"
"1","1","retrieval","new_objects","157","Pasta_Spaghetti.jpg","36","0","587"
"1","1","retrieval","old_objects","158","Dill.jpg","36","1","545"
"1","1","retrieval","old_objects","159","Pants_Firefighter.jpg","36","1","473"
"1","1","retrieval","old_objects","160","Perfume.jpg","36","1","540"
"1","1","retrieval","new_objects","161","Card_QueenSpade.jpg","36","0","753"
"1","1","retrieval","new_objects","162","TotemPole.jpg","37","1","695"
"1","1","retrieval","new_objects","163","Bowl_Flour.jpg","37","1","739"
"1","1","retrieval","new_objects","164","ShearsGarden.jpg","36","0","837"
"1","1","retrieval","old_objects","165","Toy_ModelMolecule.jpg","37","0","535"
"1","1","retrieval","new_objects","166","Dice.jpg","36","0","681"
"1","1","retrieval","old_objects","167","PlantPotted.jpg","36","1","548"
"1","1","retrieval","new_objects","168","ProcessorFood_Modern.jpg","37","1","654"
"1","1","retrieval","new_objects","169","Hedgehog.jpg","36","0","617"
"1","1","retrieval","old_objects","170","Bed_Hospital.jpg","37","0","742"
"1","1","retrieval","new_objects","171","BadgeSpecialAgent.jpg","36","0","732"
"1","1","retrieval","new_objects","172","WashRack.jpg","37","1","746"
"1","1","retrieval","old_objects","173","Case_CD.jpg","36","1","594"
"1","1","retrieval","new_objects","174","PoliceTape.jpg","36","0","745"
"1","1","retrieval","new_objects","175","Sheep.jpg","37","1","605"
"1","1","retrieval","old_objects","176","BicycleSeat.jpg","36","1","607"
"1","1","retrieval","new_objects","177","Mirror_Carside.jpg","36","0","914"
"1","1","retrieval","new_objects","178","Hottub.jpg","37","1","1478"
"1","1","retrieval","old_objects","179","EnglishMuffin.jpg","37","0","828"
"1","1","retrieval","new_objects","180","BicycleWheel.jpg","37","1","106"
"1","1","retrieval","new_objects","181","Scoop_Flour.jpg","37","1","573"
"1","1","retrieval","new_objects","182","DVDPlayer.jpg","37","1","448"
"1","1","retrieval","new_objects","184","Bird_Peacock.jpg","37","1","569"
"1","1","retrieval","old_objects","185","Ball_Basketball.jpg","37","0","1146"
"1","1","retrieval","new_objects","186","Toy_Motorcycle.jpg","37","1","679"
"1","1","retrieval","new_objects","187","BusStop.jpg","36","0","637"
"1","1","retrieval","new_objects","188","Toy_FigurineEngineer.jpg","36","0","564"
"1","1","retrieval","new_objects","189","MeasuringTape.jpg","37","1","635"
"1","1","retrieval","new_objects","190","VacuumHead.jpg","36","0","539"
"1","1","retrieval","new_objects","191","Toy_Truck.jpg","37","1","494"
"1","1","retrieval","new_objects","192","Clock_Radioalarm.jpg","36","0","546"
"1","1","retrieval","new_objects","193","Sign_Wetfloor.jpg","37","1","454"
"1","1","retrieval","new_objects","194","Iron_Antique.jpg","37","1","549"
"1","1","retrieval","old_objects","195","Stroboscope.jpg","37","0","828"
"1","1","retrieval","new_objects","196","Crown.jpg","37","1","691"
"1","1","retrieval","new_objects","197","Table_PingPong.jpg","36","0","482"
"1","1","retrieval","new_objects","198","Condom.jpg","36","0","555"
"1","1","retrieval","old_objects","199","Sign_Construction.jpg","36","1","570"
"1","1","retrieval","new_objects","200","Bowl_Cereal.jpg","37","1","604"
"1","1","retrieval","new_objects","201","Spoon_Baby.jpg","37","1","569"
"1","1","retrieval","old_objects","202","Mixer_Hand.jpg","37","0","496"
"1","1","retrieval","old_objects","203","Truck_Tanker.jpg","36","1","557"
"1","1","retrieval","old_objects","204","Rag.jpg","36","1","529"
"1","1","retrieval","old_objects","205","Chest_Toys.jpg","36","1","545"
"1","1","retrieval","old_objects","206","Bullet.jpg","36","1","589"
"1","1","retrieval","new_objects","207","Toy_Car.jpg","36","0","531"
"1","1","retrieval","old_objects","208","MusicSheet.jpg","36","1","565"
"1","1","retrieval","new_objects","209","Milkshake_Strawberry.jpg","37","1","531"
"1","1","retrieval","old_objects","210","Tray_Wooden.jpg","36","1","554"
"1","1","retrieval","old_objects","211","Pasta_Penne.jpg","36","1","535"
"1","1","retrieval","old_objects","212","Corkscrew.jpg","36","1","554"
"1","1","retrieval","new_objects","213","Glass_Ball.jpg","36","0","518"
"1","1","retrieval","new_objects","214","Peeler.jpg","37","1","456"
"1","1","retrieval","old_objects","215","MetalChain.jpg","37","0","477"
"1","1","retrieval","old_objects","216","Skirt_Stripes.jpg","36","1","517"
"1","1","retrieval","new_objects","217","BakingDish.jpg","36","0","470"
"1","1","retrieval","new_objects","218","Camera_Digital.jpg","37","1","526"
"1","1","retrieval","old_objects","219","Spoon_Wooden.jpg","37","0","415"
"1","1","retrieval","old_objects","220","Hat_Cowboy.jpg","36","1","454"
"1","1","retrieval","new_objects","221","ColumnMarble.jpg","36","0","484"
"1","1","retrieval","old_objects","222","Cup_Styrofoam.jpg","37","0","534"
