"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"4","4","encoding","encoding","108","Bucket_Rusty.jpg","37","0","1246"
"4","4","encoding","encoding","109","Castle_Sand.jpg","36","0","1123"
"4","4","encoding","encoding","110","Stick_Drum.jpg","37","0","1414"
"4","4","encoding","encoding","111","RibbonSpool.jpg","37","0","700"
"4","4","encoding","encoding","112","Box_WoodCrate.jpg","37","0","1064"
"4","4","encoding","encoding","113","DoubleBass.jpg","37","0","788"
"4","4","encoding","encoding","114","GatedEntrance.jpg","37","0","593"
"4","4","encoding","encoding","115","HorseshoeCrab.jpg","36","0","884"
"4","4","encoding","encoding","116","Book_Leather.jpg","37","0","902"
"4","4","encoding","encoding","117","Stove_Camping.jpg","37","0","574"
"4","4","encoding","encoding","118","PumpBreast.jpg","37","0","964"
"4","4","encoding","encoding","119","Kebab_Meat.jpg","36","0","604"
"4","4","encoding","encoding","120","Boat_Ferry.jpg","37","0","687"
"4","4","encoding","encoding","121","Mask_CPR.jpg","37","0","828"
"4","4","encoding","encoding","123","HairClip.jpg","37","0","771"
"4","4","encoding","encoding","124","Dress_Blue.jpg","37","0","537"
"4","4","encoding","encoding","125","BadgeSpecialAgent.jpg","37","0","617"
"4","4","encoding","encoding","126","Jacket_Jean.jpg","37","0","1156"
"4","4","encoding","encoding","127","Glass_Ball.jpg","37","0","1292"
"4","4","encoding","encoding","128","Teapot.jpg","37","0","522"
"4","4","encoding","encoding","129","Mop.jpg","37","0","799"
"4","4","encoding","encoding","130","Cable_JumpStart.jpg","37","0","787"
"4","4","encoding","encoding","131","GrillRack.jpg","37","0","595"
"4","4","encoding","encoding","132","Canteen.jpg","37","0","699"
"4","4","encoding","encoding","133","MobilityScooter.jpg","37","0","537"
"4","4","encoding","encoding","134","PillBottle_Closed.jpg","37","0","820"
"4","4","encoding","encoding","135","Brush_Shaving.jpg","37","0","692"
"4","4","encoding","encoding","136","Jug_GallonWhite.jpg","37","0","573"
"4","4","encoding","encoding","137","NailPolish.jpg","37","0","742"
"4","4","encoding","encoding","138","Flashlight.jpg","37","0","590"
"4","4","encoding","encoding","139","Mat_Bamboo.jpg","37","0","1394"
"4","4","encoding","encoding","140","Gloves_WhiteKnit.jpg","37","0","941"
"4","4","encoding","encoding","141","CigarCase.jpg","37","0","906"
"4","4","encoding","encoding","142","ShoeLace_Flat.jpg","37","0","1136"
"4","4","encoding","encoding","143","Clock_Grandfather.jpg","37","0","493"
"4","4","encoding","encoding","144","Coral.jpg","36","0","714"
"4","4","encoding","encoding","145","TurkeyDinner.jpg","36","0","1182"
"4","4","encoding","encoding","146","Ball_Basketball.jpg","37","0","1244"
"4","4","encoding","encoding","147","Deodorant.jpg","37","0","1043"
"4","4","encoding","encoding","148","Mirror_Dental.jpg","37","0","1382"
"4","4","encoding","encoding","149","Lock_Key.jpg","37","0","540"
"4","4","encoding","encoding","150","Plate_Children.jpg","37","0","640"
"4","4","encoding","encoding","151","Kebab_Vegetables.jpg","36","0","775"
"4","4","encoding","encoding","152","Doll_Rag.jpg","37","0","649"
"4","4","encoding","encoding","153","GoldNugget.jpg","36","0","784"
"4","4","encoding","encoding","154","CasketOpen.jpg","37","0","510"
"4","4","encoding","encoding","155","Cabinet_Office.jpg","37","0","717"
"4","4","encoding","encoding","156","Bird_Hen.jpg","36","0","698"
"4","4","encoding","encoding","157","Tree_ChristmasMini.jpg","37","0","1534"
"4","4","encoding","encoding","158","Shorts_Plaid.jpg","37","0","819"
"4","4","encoding","encoding","159","Toy_Wooden rings.jpg","37","0","605"
"4","4","encoding","encoding","160","SpinalCord.jpg","36","0","692"
"4","4","encoding","encoding","161","Scroll.jpg","37","0","1650"
"4","4","encoding","encoding","162","Slippers.jpg","37","0","615"
"4","4","encoding","encoding","163","WateringCan_Antique.jpg","37","0","506"
"4","4","encoding","encoding","164","Jug_Wicker.jpg","37","0","1097"
"4","4","encoding","encoding","165","Socks_Baby.jpg","37","0","533"
"4","4","encoding","encoding","166","WatermelonSlice.jpg","36","0","699"
"4","4","encoding","encoding","167","Toy_JackInTheBox.jpg","37","0","549"
"4","4","encoding","encoding","168","Paddle_Beach.jpg","37","0","539"
"4","4","encoding","encoding","169","WashingMachine.jpg","37","0","482"
"4","4","encoding","encoding","170","Flowers_DryBouquet.jpg","37","0","1854"
"4","4","encoding","encoding","171","Umbrella_Retractable.jpg","37","0","669"
"4","4","encoding","encoding","172","Gameboy.jpg","37","0","501"
"4","4","encoding","encoding","173","Clothespin_Red.jpg","37","0","529"
"4","4","encoding","encoding","174","FireHydrant.jpg","37","0","559"
"4","4","encoding","encoding","175","Tray_Wooden.jpg","37","0","1175"
"4","4","encoding","encoding","176","MilkJug.jpg","37","0","907"
"4","4","encoding","encoding","177","Candleholder_Tall.jpg","37","0","691"
"4","4","retrieval","new_objects","1","Pliers_SlipJoint.jpg","36","0","1658"
"4","4","retrieval","old_objects","2","Brush_Shaving.jpg","37","0","928"
"4","4","retrieval","new_objects","3","LicensePlate.jpg","37","1","1117"
"4","4","retrieval","new_objects","4","Purse.jpg","37","1","981"
"4","4","retrieval","new_objects","5","CoolingFan_Engine.jpg","37","1","1483"
"4","4","retrieval","old_objects","6","Cup_Bathroom.jpg","36","1","1074"
"4","4","retrieval","old_objects","7","Chest_Toys.jpg","36","1","892"
"4","4","retrieval","new_objects","8","Handbag.jpg","37","1","733"
"4","4","retrieval","new_objects","9","Bag_PaperWithFlour.jpg","37","1","1423"
"4","4","retrieval","new_objects","10","Photocopier.jpg","37","1","1098"
"4","4","retrieval","old_objects","11","Pasta_Macaroni.jpg","36","1","826"
"4","4","retrieval","old_objects","12","Goat.jpg","36","1","877"
"4","4","retrieval","new_objects","13","Crutches.jpg","37","1","852"
"4","4","retrieval","new_objects","14","Carabiner_Orange.jpg","37","1","898"
"4","4","retrieval","old_objects","15","Plate_Children.jpg","36","1","769"
"4","4","retrieval","old_objects","16","Gloves_WhiteKnit.jpg","36","1","784"
"4","4","retrieval","old_objects","17","NailPolish.jpg","36","1","742"
"4","4","retrieval","old_objects","18","Kebab_Vegetables.jpg","36","1","730"
"4","4","retrieval","new_objects","19","Binoculars.jpg","37","1","795"
"4","4","retrieval","old_objects","20","Kebab_Meat.jpg","36","1","802"
"4","4","retrieval","new_objects","21","Tractor_Orange.jpg","37","1","854"
"4","4","retrieval","new_objects","22","Broccoli.jpg","37","1","1074"
"4","4","retrieval","old_objects","23","Phone_Wireless.jpg","37","0","1187"
"4","4","retrieval","old_objects","24","Basket_Straw.jpg","37","0","1140"
"4","4","retrieval","new_objects","25","Jar_Capers.jpg","37","1","1145"
"4","4","retrieval","old_objects","26","Switch_LightWhite.jpg","36","1","789"
"4","4","retrieval","old_objects","27","LitterScoop.jpg","37","0","1041"
"4","4","retrieval","new_objects","28","Archery_ArrowsBows.jpg","37","1","912"
"4","4","retrieval","new_objects","29","Blackboard.jpg","37","1","881"
"4","4","retrieval","new_objects","30","Shovel_Sandbox.jpg","37","1","810"
"4","4","retrieval","old_objects","31","Cable_JumpStart.jpg","36","1","803"
"4","4","retrieval","new_objects","32","TigerWhite.jpg","37","1","732"
"4","4","retrieval","old_objects","33","PumpBreast.jpg","36","1","810"
"4","4","retrieval","new_objects","34","GiftBow.jpg","37","1","791"
"4","4","retrieval","old_objects","35","Doll_Rag.jpg","36","1","761"
"4","4","retrieval","new_objects","36","Bed_QueenSize.jpg","37","1","670"
"4","4","retrieval","new_objects","37","Tray_Muffin.jpg","37","1","640"
"4","4","retrieval","new_objects","38","Box_WoodenOpen.jpg","37","1","957"
"4","4","retrieval","old_objects","39","Toy_Boat.jpg","36","1","1261"
"4","4","retrieval","old_objects","40","Cabinet_Display.jpg","36","1","1073"
"4","4","retrieval","new_objects","41","Bird_Budgie.jpg","37","1","863"
"4","4","retrieval","old_objects","42","ShoeLace_Flat.jpg","36","1","787"
"4","4","retrieval","new_objects","43","Microwave.jpg","36","0","926"
"4","4","retrieval","new_objects","44","Nuts_Walnut.jpg","37","1","1104"
"4","4","retrieval","new_objects","45","Clam.jpg","37","1","1051"
"4","4","retrieval","new_objects","46","Bells_Christmas.jpg","37","1","783"
"4","4","retrieval","new_objects","47","Flower_Basket.jpg","37","1","632"
"4","4","retrieval","new_objects","48","Sand.jpg","37","1","663"
"4","4","retrieval","new_objects","49","Bamboo.jpg","37","1","693"
"4","4","retrieval","old_objects","50","Toy_Ladybug.jpg","36","1","915"
"4","4","retrieval","old_objects","51","WashingMachine.jpg","36","1","1020"
"4","4","retrieval","old_objects","52","PassionFruit.jpg","36","1","762"
"4","4","retrieval","new_objects","53","Pillar.jpg","37","1","808"
"4","4","retrieval","old_objects","54","Toolbox_Old.jpg","36","1","771"
"4","4","retrieval","new_objects","55","Pricegun.jpg","37","1","779"
"4","4","retrieval","new_objects","56","Pen_Ballpoint.jpg","37","1","949"
"4","4","retrieval","old_objects","57","GutterAndDrainPipe.jpg","36","1","818"
"4","4","retrieval","old_objects","58","MilkJug.jpg","36","1","770"
"4","4","retrieval","new_objects","59","Can_MilkAntique.jpg","37","1","909"
"4","4","retrieval","new_objects","60","Lock_Combination.jpg","37","1","819"
"4","4","retrieval","old_objects","62","GrillRack.jpg","36","1","1059"
"4","4","retrieval","new_objects","63","Blanket.jpg","37","1","592"
"4","4","retrieval","old_objects","64","Sled.jpg","36","1","761"
"4","4","retrieval","old_objects","65","Dress_Party.jpg","36","1","759"
"4","4","retrieval","new_objects","66","Bird_Duck.jpg","37","1","767"
"4","4","retrieval","old_objects","67","Book_Leather.jpg","36","1","758"
"4","4","retrieval","old_objects","68","RibbonSpool.jpg","36","1","775"
"4","4","retrieval","old_objects","69","Scalpel.jpg","37","0","1114"
"4","4","retrieval","new_objects","70","Lynx.jpg","37","1","884"
"4","4","retrieval","old_objects","71","Jacket_Jean.jpg","36","1","750"
"4","4","retrieval","old_objects","72","Candleholder_Tall.jpg","36","1","874"
"4","4","retrieval","old_objects","73","Toy_TrailerAirport.jpg","37","0","1019"
"4","4","retrieval","old_objects","74","Bag_Gift.jpg","36","1","960"
"4","4","retrieval","new_objects","75","Bowl_Flour.jpg","37","1","1031"
"4","4","retrieval","old_objects","76","PoliceTape.jpg","36","1","886"
"4","4","retrieval","new_objects","77","Table_Magazine.jpg","37","1","726"
"4","4","retrieval","new_objects","78","WindowBlinds.jpg","37","1","791"
"4","4","retrieval","new_objects","79","Camel_Dromedary.jpg","37","1","757"
"4","4","retrieval","old_objects","80","NailFiles.jpg","36","1","1257"
"4","4","retrieval","old_objects","81","Sword.jpg","36","1","848"
"4","4","retrieval","new_objects","82","Exercise_Machine.jpg","37","1","1037"
"4","4","retrieval","new_objects","83","CodeDoorLock.jpg","37","1","741"
"4","4","retrieval","new_objects","84","Jar_Empty.jpg","37","1","716"
"4","4","retrieval","old_objects","85","Toy_Tank.jpg","37","0","989"
"4","4","retrieval","old_objects","86","Brush_Cleaning.jpg","36","1","883"
"4","4","retrieval","new_objects","87","IceScraper.jpg","37","1","777"
"4","4","retrieval","new_objects","88","House_CeramicGingerbread.jpg","37","1","712"
"4","4","retrieval","old_objects","89","Jug_GallonWhite.jpg","36","1","791"
"4","4","retrieval","old_objects","90","Sign_TrafficArrow.jpg","37","0","1093"
"4","4","retrieval","new_objects","91","Amp.jpg","37","1","741"
"4","4","retrieval","new_objects","92","Computer_CPU.jpg","37","1","681"
"4","4","retrieval","old_objects","93","StreetSweeper.jpg","37","0","736"
"4","4","retrieval","new_objects","94","JuicerCitrus.jpg","37","1","887"
"4","4","retrieval","new_objects","95","Walker_Blue.jpg","36","0","722"
"4","4","retrieval","old_objects","96","Lock_Key.jpg","37","0","862"
"4","4","retrieval","new_objects","97","Dart.jpg","36","0","830"
"4","4","retrieval","new_objects","98","Glass_Wine.jpg","37","1","1012"
"4","4","retrieval","old_objects","99","PenHolder.jpg","36","1","825"
"4","4","retrieval","new_objects","100","PulleyWooden.jpg","37","1","804"
"4","4","retrieval","old_objects","101","DogHouse.jpg","36","1","813"
"4","4","retrieval","old_objects","102","Panda.jpg","36","1","718"
"4","4","retrieval","old_objects","103","Deodorant.jpg","36","1","757"
"4","4","retrieval","old_objects","104","Telephone_DialAntique.jpg","36","1","1058"
"4","4","retrieval","old_objects","105","Dress_Blue.jpg","36","1","672"
"4","4","retrieval","new_objects","106","BusStop.jpg","37","1","679"
"4","4","retrieval","old_objects","107","Mirror_Dental.jpg","37","0","1058"
"4","4","retrieval","old_objects","108","GoldNugget.jpg","36","1","828"
"4","4","retrieval","new_objects","109","Pasta_Penne.jpg","36","0","695"
"4","4","retrieval","new_objects","110","PortaPotty.jpg","37","1","987"
"4","4","retrieval","new_objects","111","MortarPestle_WhiteMarble.jpg","37","1","917"
"4","4","retrieval","old_objects","112","Scroll.jpg","36","1","848"
"4","4","retrieval","new_objects","113","Microscope.jpg","37","1","945"
"4","4","retrieval","new_objects","114","Glasses_Reading.jpg","37","1","609"
"4","4","retrieval","new_objects","115","Figurine_Ballerina.jpg","37","1","740"
"4","4","retrieval","old_objects","116","Shorts_Plaid.jpg","36","1","890"
"4","4","retrieval","new_objects","117","Statue_Horse.jpg","37","1","787"
"4","4","retrieval","new_objects","118","Boot_Rain.jpg","37","1","841"
"4","4","retrieval","new_objects","119","AngleGrinder.jpg","37","1","723"
"4","4","retrieval","old_objects","120","Puzzle_Animal.jpg","36","1","824"
"4","4","retrieval","new_objects","121","Crown.jpg","37","1","894"
"4","4","retrieval","old_objects","123","Card_TwoSpade.jpg","36","1","1013"
"4","4","retrieval","old_objects","124","Makeup_Bag.jpg","36","1","875"
"4","4","retrieval","old_objects","125","Toy_JackInTheBox.jpg","36","1","781"
"4","4","retrieval","old_objects","126","Cake_Birthday.jpg","36","1","839"
"4","4","retrieval","new_objects","127","Lollipop_Grape.jpg","37","1","858"
"4","4","retrieval","old_objects","128","Box_Present.jpg","36","1","896"
"4","4","retrieval","new_objects","129","Candy_Chocolate.jpg","37","1","864"
"4","4","retrieval","old_objects","130","Dreamcatcher.jpg","36","1","917"
"4","4","retrieval","old_objects","131","Pretzel_Knot.jpg","36","1","899"
"4","4","retrieval","old_objects","132","WaterHeater.jpg","36","1","868"
"4","4","retrieval","new_objects","133","Toy_Motorcycle.jpg","37","1","783"
"4","4","retrieval","old_objects","134","Mop.jpg","36","1","973"
"4","4","retrieval","new_objects","135","Comb.jpg","37","1","904"
"4","4","retrieval","new_objects","136","Mailbox_Community.jpg","37","1","904"
"4","4","retrieval","new_objects","137","Toy_RabbitPlushie.jpg","37","1","913"
"4","4","retrieval","old_objects","138","CasketOpen.jpg","36","1","781"
"4","4","retrieval","new_objects","139","CarJack.jpg","37","1","725"
"4","4","retrieval","new_objects","140","Flags_CheckeredRacing.jpg","37","1","732"
"4","4","retrieval","old_objects","141","Saw.jpg","36","1","949"
"4","4","retrieval","old_objects","142","Barometer.jpg","36","1","935"
"4","4","retrieval","old_objects","143","Clothespin_Red.jpg","36","1","767"
"4","4","retrieval","new_objects","144","RecordPlayer.jpg","37","1","663"
"4","4","retrieval","old_objects","145","Sphinx.jpg","36","1","760"
"4","4","retrieval","old_objects","146","Castle_Sand.jpg","36","1","1758"
"4","4","retrieval","old_objects","147","Hoverboard.jpg","36","1","1194"
"4","4","retrieval","old_objects","148","Toy_ModelMolecule.jpg","36","1","839"
"4","4","retrieval","old_objects","149","Brush_BathBack.jpg","37","0","900"
"4","4","retrieval","old_objects","150","ContactLens.jpg","36","1","891"
"4","4","retrieval","new_objects","151","Clave.jpg","37","1","669"
"4","4","retrieval","new_objects","152","Decoration_ChristmasRed.jpg","37","1","902"
"4","4","retrieval","new_objects","153","StockingChristmas.jpg","37","1","656"
"4","4","retrieval","old_objects","154","Bucket_Rusty.jpg","37","0","852"
"4","4","retrieval","old_objects","155","Toy_Wooden rings.jpg","36","1","818"
"4","4","retrieval","old_objects","156","Dresser.jpg","36","1","838"
"4","4","retrieval","old_objects","157","DrinkingFountain.jpg","37","0","830"
"4","4","retrieval","new_objects","158","Calculator.jpg","37","1","1065"
"4","4","retrieval","new_objects","159","Shed.jpg","37","1","653"
"4","4","retrieval","old_objects","160","Stool_Wood.jpg","36","1","675"
"4","4","retrieval","old_objects","161","ShowerCap.jpg","36","1","799"
"4","4","retrieval","new_objects","162","Speaker_Single.jpg","37","1","760"
"4","4","retrieval","new_objects","163","Box_Jewellery.jpg","37","1","614"
"4","4","retrieval","new_objects","164","Nyala.jpg","37","1","564"
"4","4","retrieval","new_objects","165","Flower_Tulip.jpg","37","1","572"
"4","4","retrieval","new_objects","166","Car_Vintage.jpg","37","1","657"
"4","4","retrieval","old_objects","167","Teapot.jpg","37","0","622"
"4","4","retrieval","new_objects","168","Squid_Pink.jpg","37","1","1429"
"4","4","retrieval","new_objects","169","Ball_Baseball.jpg","37","1","661"
"4","4","retrieval","old_objects","170","Baster.jpg","36","1","855"
"4","4","retrieval","old_objects","171","DentalFloss.jpg","36","1","844"
"4","4","retrieval","old_objects","172","Stamp.jpg","36","1","891"
"4","4","retrieval","new_objects","173","Ball_8.jpg","37","1","618"
"4","4","retrieval","new_objects","174","Boat_Sail.jpg","37","1","1019"
"4","4","retrieval","old_objects","175","CigarCase.jpg","36","1","876"
"4","4","retrieval","new_objects","176","ClothesDryingRack.jpg","37","1","640"
"4","4","retrieval","old_objects","177","Boardgame_ChineseCheckers.jpg","36","1","679"
"4","4","retrieval","new_objects","178","PaperTowel_Brown.jpg","37","1","950"
"4","4","retrieval","new_objects","179","Radish.jpg","37","1","1065"
"4","4","retrieval","old_objects","180","Giraffe.jpg","37","0","927"
"4","4","retrieval","new_objects","181","ComputerKeyboard_Backspace.jpg","37","1","1741"
"4","4","retrieval","new_objects","182","Chair_Barber.jpg","37","1","668"
"4","4","retrieval","new_objects","184","CementFinisher.jpg","37","1","711"
"4","4","retrieval","new_objects","185","Sign_OneWay.jpg","37","1","708"
"4","4","retrieval","old_objects","186","WatermelonSlice.jpg","36","1","774"
"4","4","retrieval","old_objects","187","Glass_Ball.jpg","36","1","896"
"4","4","retrieval","new_objects","188","Squid_Orange.jpg","37","1","838"
"4","4","retrieval","new_objects","189","Bathtub.jpg","37","1","648"
"4","4","retrieval","new_objects","190","Cinnamonroll.jpg","37","1","711"
"4","4","retrieval","old_objects","191","RollerCoaster.jpg","37","0","1191"
"4","4","retrieval","new_objects","192","MonaLisa.jpg","37","1","712"
"4","4","retrieval","new_objects","193","Container_Tupperware.jpg","37","1","1003"
"4","4","retrieval","old_objects","194","PaintRollTray.jpg","37","0","643"
"4","4","retrieval","old_objects","195","SoapDish.jpg","36","1","924"
"4","4","retrieval","new_objects","196","Wreath.jpg","37","1","919"
"4","4","retrieval","new_objects","197","SpaceShuttle.jpg","37","1","1149"
"4","4","retrieval","old_objects","198","SpinalCord.jpg","36","1","1412"
"4","4","retrieval","old_objects","199","Cabinet_Office.jpg","37","0","690"
"4","4","retrieval","old_objects","200","HairClipper.jpg","37","0","906"
"4","4","retrieval","new_objects","201","Trophy.jpg","37","1","795"
"4","4","retrieval","old_objects","202","HorseshoeCrab.jpg","36","1","850"
"4","4","retrieval","new_objects","203","CoffeePot.jpg","37","1","933"
"4","4","retrieval","old_objects","204","DoubleBass.jpg","37","0","721"
"4","4","retrieval","new_objects","205","Oars.jpg","37","1","802"
"4","4","retrieval","new_objects","206","SlideViewer.jpg","37","1","782"
"4","4","retrieval","old_objects","207","Earring_Hoop.jpg","36","1","866"
"4","4","retrieval","new_objects","208","Crayon_Green.jpg","37","1","698"
"4","4","retrieval","old_objects","209","Faucet.jpg","36","1","1156"
"4","4","retrieval","new_objects","210","Bottle_CosmeticSpray.jpg","37","1","885"
"4","4","retrieval","old_objects","211","Spatula.jpg","36","1","779"
"4","4","retrieval","new_objects","212","OvenElement.jpg","37","1","722"
"4","4","retrieval","old_objects","213","PillBottle_Closed.jpg","36","1","851"
"4","4","retrieval","old_objects","214","Flashlight.jpg","37","0","804"
"4","4","retrieval","old_objects","215","Bagpipes.jpg","36","1","838"
"4","4","retrieval","new_objects","216","Table_AntiqueWooden.jpg","37","1","1062"
"4","4","retrieval","old_objects","217","Bird_Hen.jpg","36","1","726"
"4","4","retrieval","old_objects","218","ComputerKeyboard_F1.jpg","36","1","836"
"4","4","retrieval","old_objects","219","VGAport.jpg","36","1","807"
"4","4","retrieval","old_objects","220","CigarCutter.jpg","36","1","883"
"4","4","retrieval","new_objects","221","Pasta_Fettuccine.jpg","37","1","788"
"4","4","retrieval","old_objects","222","Mailbox_Antique.jpg","36","1","947"
