"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"5","5","encoding","encoding","30","Stapler_Gun.jpg","4","0","1966"
"5","5","encoding","encoding","31","Chair_Student.jpg","3","0","1445"
"5","5","encoding","encoding","32","SewingMachine.jpg","5","0","1724"
"5","5","encoding","encoding","33","SoapDish.jpg","1","0","2100"
"5","5","encoding","encoding","34","Toaster_MetalSleek.jpg","4","0","1947"
"5","5","encoding","encoding","35","Aquarium.jpg","6","0","1819"
"5","5","encoding","encoding","36","CDstack.jpg","1","0","1611"
"5","5","encoding","encoding","37","CoffeeBeans.jpg","3","0","2234"
"5","5","encoding","encoding","38","Escalator.jpg","2","0","1329"
"5","5","encoding","encoding","39","Zucchini.jpg","1","0","1840"
"5","5","encoding","encoding","40","Heater_ElectricUpright.jpg","3","0","2048"
"5","5","encoding","encoding","41","Kettle.jpg","2","0","1391"
"5","5","encoding","encoding","42","Nuts_PeanutsPeeled.jpg","4","0","1990"
"5","5","encoding","encoding","43","StringBean.jpg","3","0","1557"
"5","5","encoding","encoding","44","Toy_DonkeyFur.jpg","4","0","1829"
"5","5","encoding","encoding","45","Can_Peas.jpg","1","0","1972"
"5","5","encoding","encoding","46","Machine_Arm.jpg","0","0","3000"
"5","5","encoding","encoding","47","Oars.jpg","5","0","1763"
"5","5","encoding","encoding","48","Turtle.jpg","4","0","1490"
"5","5","encoding","encoding","49","Slippers.jpg","2","0","1642"
"5","5","encoding","encoding","50","Brush_Light.jpg","1","0","1610"
"5","5","encoding","encoding","51","Can_Oblong.jpg","5","0","1761"
"5","5","encoding","encoding","52","Tape_Washi.jpg","2","0","1465"
"5","5","encoding","encoding","53","Cantaloupe.jpg","3","0","1440"
"5","5","encoding","encoding","54","Trash_Medical.jpg","6","0","1679"
"5","5","encoding","encoding","55","Dog_SaintBernard.jpg","5","0","1527"
"5","5","encoding","encoding","56","Ostrich.jpg","4","0","1574"
"5","5","encoding","encoding","57","Instrument_Nyckelharpa.jpg","6","0","1669"
"5","5","encoding","encoding","58","Airplane_Fighter.jpg","5","0","1605"
"5","5","encoding","encoding","59","Gloves_Winter.jpg","1","0","1580"
"5","5","encoding","encoding","60","Hat_Tuque.jpg","1","0","828"
"5","5","encoding","encoding","62","Fish_Rockbass.jpg","6","0","1635"
"5","5","encoding","encoding","63","Statue_Cat.jpg","4","0","2115"
"5","5","encoding","encoding","64","PlantPotted.jpg","5","0","1563"
"5","5","encoding","encoding","65","Stationary.jpg","1","0","1402"
"5","5","encoding","encoding","66","Sign_OneWay.jpg","1","0","921"
"5","5","encoding","encoding","67","Suitcase.jpg","3","0","1352"
"5","5","encoding","encoding","68","JoustingSpear.jpg","2","0","1752"
"5","5","encoding","encoding","69","Ship_Battle.jpg","4","0","2191"
"5","5","encoding","encoding","70","RecorderCassette.jpg","2","0","2030"
"5","5","encoding","encoding","71","PotatoMasher_Zigzag.jpg","1","0","1566"
"5","5","encoding","encoding","72","Ladder.jpg","4","0","1797"
"5","5","encoding","encoding","73","Mask_Buddhist.jpg","6","0","1756"
"5","5","encoding","encoding","74","Bowl_Wooden.jpg","1","0","1476"
"5","5","encoding","encoding","75","Exercise_Bike.jpg","5","0","2179"
"5","5","encoding","encoding","76","Pasta_Penne.jpg","1","0","1794"
"5","5","encoding","encoding","77","Stool_Camping.jpg","1","0","1729"
"5","5","encoding","encoding","78","EyeExamDevice.jpg","6","0","1810"
"5","5","encoding","encoding","79","Hazelnut.jpg","2","0","1473"
"5","5","encoding","encoding","80","Bulldozer.jpg","5","0","1688"
"5","5","encoding","encoding","81","DrawingCompass.jpg","4","0","1591"
"5","5","encoding","encoding","82","Bindings_Snowboard.jpg","3","0","1791"
"5","5","encoding","encoding","83","AmpMeter.jpg","5","0","1815"
"5","5","encoding","encoding","84","Pumpkin.jpg","1","0","1303"
"5","5","encoding","encoding","85","Exercise_HandTrainer.jpg","1","0","935"
"5","5","encoding","encoding","86","Pillar.jpg","2","0","1518"
"5","5","encoding","encoding","87","Pepperoni.jpg","3","0","1837"
"5","5","encoding","encoding","88","Mug_Beer.jpg","1","0","1381"
"5","5","encoding","encoding","89","AirPump.jpg","5","0","1909"
"5","5","encoding","encoding","90","Purse.jpg","2","0","1284"
"5","5","encoding","encoding","91","Thermostat_Digital.jpg","2","0","1411"
"5","5","encoding","encoding","92","Bag_Toiletry.jpg","1","0","1467"
"5","5","encoding","encoding","93","Castle_Sand.jpg","2","0","1619"
"5","5","encoding","encoding","94","Iron_Antique.jpg","5","0","1697"
"5","5","encoding","encoding","95","LumiereBeautyBeast.jpg","1","0","2049"
"5","5","encoding","encoding","96","Battery_Car.jpg","6","0","2161"
"5","5","encoding","encoding","97","DoorBolt.jpg","4","0","1576"
"5","5","encoding","encoding","98","Garlic_Whole.jpg","1","0","1281"
"5","5","encoding","encoding","99","Tomato.jpg","1","0","995"
"5","5","encoding","encoding","100","CapGraduation.jpg","6","0","2591"
"5","5","encoding","encoding","101","Decoration_Chinese.jpg","2","0","1830"
"5","5","encoding","encoding","102","ProcessorFood_Old.jpg","1","0","1454"
"5","5","encoding","encoding","103","Asparagus.jpg","1","0","1637"
"5","5","encoding","encoding","104","Shrimp.jpg","3","0","1357"
"5","5","encoding","encoding","105","Bag_Computer.jpg","2","0","1196"
"5","5","encoding","encoding","106","Stovetop.jpg","6","0","1348"
"5","5","encoding","encoding","107","Kite_Rainbow.jpg","1","0","1387"
"5","5","encoding","encoding","108","Computer_CPU.jpg","2","0","1466"
"5","5","encoding","encoding","109","Glass_Wine.jpg","1","0","1362"
"5","5","encoding","encoding","110","Canister_Oil.jpg","6","0","1713"
"5","5","encoding","encoding","111","Jug_ClayAncient.jpg","4","0","1800"
"5","5","encoding","encoding","112","Iguana.jpg","5","0","1320"
"5","5","encoding","encoding","113","Toy_DinosaurBrontosaurus.jpg","4","0","1695"
"5","5","encoding","encoding","114","SpinningWheel.jpg","2","0","1615"
"5","5","encoding","encoding","115","LawnMower.jpg","7","0","1574"
"5","5","encoding","encoding","116","Ship_Cruise.jpg","7","0","1166"
"5","5","encoding","encoding","117","Bed_ChildBirch.jpg","5","0","1661"
"5","5","encoding","encoding","118","Toy_MerryGoRound.jpg","1","0","1404"
"5","5","encoding","encoding","119","Pretzel_Sticks.jpg","1","0","1115"
"5","5","encoding","encoding","120","TubeRing.jpg","7","0","1683"
"5","5","encoding","encoding","121","NeedlesAcupuncture.jpg","5","0","1747"
"5","5","encoding","encoding","123","Fence_ChainLink.jpg","4","0","1797"
"5","5","encoding","encoding","124","Light_PostIsolated.jpg","3","0","1484"
"5","5","encoding","encoding","125","Fence_Wooden.jpg","2","0","1380"
"5","5","encoding","encoding","126","Gun_Nerf.jpg","6","0","2035"
"5","5","encoding","encoding","127","Cucumber.jpg","1","0","1386"
"5","5","encoding","encoding","128","OrigamiPaper.jpg","4","0","1826"
"5","5","encoding","encoding","129","Clamp.jpg","5","0","1657"
"5","5","encoding","encoding","130","Sieve_SideView.jpg","1","0","1280"
"5","5","encoding","encoding","131","BunsenBurner.jpg","5","0","1543"
"5","5","encoding","encoding","132","Oneholepunch.jpg","4","0","1520"
"5","5","encoding","encoding","133","MalletJudge.jpg","6","0","1663"
"5","5","encoding","encoding","134","LifeJacket_BlueYellow.jpg","5","0","1662"
"5","5","encoding","encoding","135","Toy_Drill.jpg","4","0","1622"
"5","5","encoding","encoding","136","MortarPestle_BlackStone.jpg","2","0","2189"
"5","5","encoding","encoding","137","Freezer.jpg","1","0","1812"
"5","5","encoding","encoding","138","Camera_ProfessionalFilm.jpg","5","0","1636"
"5","5","encoding","encoding","139","SledgeHammer.jpg","3","0","1667"
"5","5","encoding","encoding","140","Tray_Wooden.jpg","1","0","1346"
"5","5","encoding","encoding","141","Toy_Turtle.jpg","1","0","1314"
"5","5","encoding","encoding","142","Cup_Fruits.jpg","5","0","1610"
"5","5","encoding","encoding","143","Jacket_Jean.jpg","3","0","1457"
"5","5","encoding","encoding","144","CandyDispenser.jpg","2","0","1312"
"5","5","encoding","encoding","145","SnowmanDecor.jpg","5","0","1672"
"5","5","encoding","encoding","146","Jar_Cotton.jpg","1","0","1519"
"5","5","encoding","encoding","147","Lollipop_Rainbow.jpg","4","0","1542"
"5","5","encoding","encoding","148","Scythe.jpg","7","0","1886"
"5","5","encoding","encoding","149","Sushi.jpg","1","0","1564"
"5","5","encoding","encoding","150","Drink_Green.jpg","2","0","1324"
"5","5","encoding","encoding","151","Knee.jpg","3","0","1828"
"5","5","encoding","encoding","152","Scarecrow.jpg","2","0","1531"
"5","5","encoding","encoding","153","Telephone_TinCan.jpg","3","0","1571"
"5","5","encoding","encoding","154","Pricegun.jpg","4","0","1754"
"5","5","encoding","encoding","155","Jacket_Suit.jpg","1","0","1322"
"5","5","encoding","encoding","156","Amp.jpg","3","0","1361"
"5","5","encoding","encoding","157","Cheese_Platter.jpg","2","0","1584"
"5","5","encoding","encoding","158","RollerBlade.jpg","6","0","1760"
"5","5","encoding","encoding","159","Thermos_MetalSleek.jpg","2","0","1485"
"5","5","encoding","encoding","160","GranolaBar.jpg","1","0","1543"
"5","5","encoding","encoding","161","Alfalfa.jpg","2","0","1478"
"5","5","encoding","encoding","162","TigerWhite.jpg","7","0","1662"
"5","5","encoding","encoding","163","Jug_Wicker.jpg","1","0","1268"
"5","5","encoding","encoding","164","BicycleSeat.jpg","4","0","1772"
"5","5","encoding","encoding","165","TimerKitchen.jpg","1","0","1363"
"5","5","encoding","encoding","166","TowelRack_Brown.jpg","1","0","1179"
"5","5","encoding","encoding","167","Fruit_Orange.jpg","2","0","1266"
"5","5","encoding","encoding","168","Radio_Antique.jpg","3","0","1586"
"5","5","encoding","encoding","169","Olives.jpg","2","0","1306"
"5","5","encoding","encoding","170","Radio_Modern.jpg","3","0","1424"
"5","5","encoding","encoding","171","Flower_Daisy.jpg","5","0","1552"
"5","5","encoding","encoding","172","Basket_Firewood.jpg","2","0","1471"
"5","5","encoding","encoding","173","Chainsaw.jpg","7","0","1663"
"5","5","encoding","encoding","174","Nightstand.jpg","2","0","1359"
"5","5","encoding","encoding","175","ScannerShoplifting.jpg","3","0","1422"
"5","5","encoding","encoding","176","Clothespin_Beige.jpg","1","0","1566"
"5","5","encoding","encoding","177","Lens_ColourFilter.jpg","4","0","1878"
"5","5","retrieval","new_objects","1","Ball_Tennis.jpg","37","1","1309"
"5","5","retrieval","old_objects","2","Drink_Green.jpg","36","1","696"
"5","5","retrieval","old_objects","3","Pillar.jpg","36","1","661"
"5","5","retrieval","new_objects","4","Faucet.jpg","36","0","975"
"5","5","retrieval","new_objects","5","TireRims.jpg","37","1","814"
"5","5","retrieval","new_objects","6","Boots_KneeHigh.jpg","37","1","781"
"5","5","retrieval","old_objects","7","Chainsaw.jpg","36","1","702"
"5","5","retrieval","old_objects","8","Scarecrow.jpg","36","1","666"
"5","5","retrieval","new_objects","9","Crab.jpg","37","1","861"
"5","5","retrieval","new_objects","10","Mug_Travel.jpg","37","1","975"
"5","5","retrieval","old_objects","11","Bread_Loaf.jpg","36","1","696"
"5","5","retrieval","new_objects","12","Vase_EarthToned.jpg","37","1","1015"
"5","5","retrieval","new_objects","13","MonaLisa.jpg","37","1","663"
"5","5","retrieval","old_objects","14","Vest.jpg","36","1","740"
"5","5","retrieval","old_objects","15","LifeJacket_BlueYellow.jpg","36","1","773"
"5","5","retrieval","new_objects","16","PocketKnife.jpg","37","1","851"
"5","5","retrieval","new_objects","17","Stepper.jpg","36","0","1015"
"5","5","retrieval","new_objects","18","Awning.jpg","37","1","699"
"5","5","retrieval","old_objects","19","Sieve_SideView.jpg","36","1","784"
"5","5","retrieval","new_objects","20","Bucket_WoodenLight.jpg","37","1","820"
"5","5","retrieval","old_objects","21","CapGraduation.jpg","37","0","786"
"5","5","retrieval","new_objects","22","Puzzle_Tree.jpg","37","1","729"
"5","5","retrieval","new_objects","23","Condom.jpg","37","1","739"
"5","5","retrieval","old_objects","24","RollerBlade.jpg","36","1","653"
"5","5","retrieval","old_objects","25","Switch_Power.jpg","36","1","865"
"5","5","retrieval","old_objects","26","TowelRack_Brown.jpg","36","1","741"
"5","5","retrieval","new_objects","27","Arch.jpg","37","1","731"
"5","5","retrieval","new_objects","28","Ship_Model.jpg","37","1","648"
"5","5","retrieval","new_objects","29","Tray_Metal.jpg","37","1","741"
"5","5","retrieval","old_objects","30","LawnMower.jpg","36","1","932"
"5","5","retrieval","new_objects","31","Hat_Sheriff.jpg","37","1","702"
"5","5","retrieval","old_objects","32","Thermos_MetalSleek.jpg","36","1","745"
"5","5","retrieval","new_objects","33","Mask_African.jpg","37","1","738"
"5","5","retrieval","old_objects","34","SnowmanDecor.jpg","36","1","731"
"5","5","retrieval","new_objects","35","Chair_Deck.jpg","37","1","707"
"5","5","retrieval","old_objects","36","Rake_Long.jpg","36","1","1083"
"5","5","retrieval","old_objects","37","Iron_Antique.jpg","36","1","900"
"5","5","retrieval","new_objects","38","Platter_Vegetables.jpg","37","1","980"
"5","5","retrieval","new_objects","39","Dolly.jpg","37","1","819"
"5","5","retrieval","old_objects","40","Jar_Money.jpg","36","1","677"
"5","5","retrieval","new_objects","41","PickupTruck.jpg","37","1","658"
"5","5","retrieval","new_objects","42","BoxTrailer.jpg","37","1","695"
"5","5","retrieval","new_objects","43","Toy_SandRake.jpg","37","1","619"
"5","5","retrieval","new_objects","44","Key_Car.jpg","37","1","1005"
"5","5","retrieval","new_objects","45","Chicken_FriedWing.jpg","37","1","731"
"5","5","retrieval","old_objects","46","EyeExamDevice.jpg","36","1","898"
"5","5","retrieval","new_objects","47","Rope_Manila.jpg","37","1","702"
"5","5","retrieval","old_objects","48","PotatoMasher_Zigzag.jpg","36","1","903"
"5","5","retrieval","new_objects","49","Bucket_Rusty.jpg","37","1","781"
"5","5","retrieval","old_objects","50","Stovetop.jpg","36","1","820"
"5","5","retrieval","new_objects","51","Pillow_Heart.jpg","37","1","690"
"5","5","retrieval","old_objects","52","Bag_Computer.jpg","36","1","982"
"5","5","retrieval","new_objects","53","Broom_Short.jpg","37","1","782"
"5","5","retrieval","new_objects","54","Toolbox_Old.jpg","37","1","859"
"5","5","retrieval","old_objects","55","Gun_Nerf.jpg","36","1","735"
"5","5","retrieval","new_objects","56","Stamp.jpg","37","1","728"
"5","5","retrieval","new_objects","57","Clock_Radioalarm.jpg","37","1","817"
"5","5","retrieval","new_objects","58","Shrub_Cedar.jpg","37","1","861"
"5","5","retrieval","old_objects","59","Cane_Metal.jpg","36","1","856"
"5","5","retrieval","old_objects","60","Pumpkin.jpg","36","1","693"
"5","5","retrieval","old_objects","62","Clothespin_Beige.jpg","36","1","1216"
"5","5","retrieval","new_objects","63","Bird_Parrot.jpg","37","1","663"
"5","5","retrieval","new_objects","64","Easel.jpg","37","1","660"
"5","5","retrieval","old_objects","65","Cantaloupe.jpg","36","1","776"
"5","5","retrieval","old_objects","66","Bulldozer.jpg","37","0","972"
"5","5","retrieval","old_objects","67","RickShaw.jpg","36","1","889"
"5","5","retrieval","new_objects","68","Inukshuk.jpg","37","1","771"
"5","5","retrieval","old_objects","69","BicycleSeat.jpg","36","1","849"
"5","5","retrieval","new_objects","70","Axe.jpg","37","1","950"
"5","5","retrieval","new_objects","71","Dress_Party.jpg","37","1","664"
"5","5","retrieval","new_objects","72","Statue_Jesus.jpg","37","1","674"
"5","5","retrieval","old_objects","73","Tape_Scotch.jpg","36","1","812"
"5","5","retrieval","old_objects","74","Ladle.jpg","36","1","817"
"5","5","retrieval","old_objects","75","Radio_Vintage.jpg","36","1","743"
"5","5","retrieval","old_objects","76","Ship_Cruise.jpg","36","1","854"
"5","5","retrieval","old_objects","77","Brush_Light.jpg","36","1","809"
"5","5","retrieval","old_objects","78","Iguana.jpg","36","1","735"
"5","5","retrieval","old_objects","79","Radio_Modern.jpg","36","1","744"
"5","5","retrieval","new_objects","80","Clock_Interior.jpg","37","1","697"
"5","5","retrieval","new_objects","81","Bucket_WoodenDark.jpg","36","0","779"
"5","5","retrieval","new_objects","82","DVDPlayer.jpg","37","1","857"
"5","5","retrieval","old_objects","83","BicycleReflector.jpg","36","1","943"
"5","5","retrieval","old_objects","84","Purse.jpg","36","1","736"
"5","5","retrieval","old_objects","85","Bowl_Wooden.jpg","36","1","666"
"5","5","retrieval","old_objects","86","GranolaBar.jpg","36","1","703"
"5","5","retrieval","old_objects","87","Basket_Firewood.jpg","36","1","677"
"5","5","retrieval","old_objects","88","Pretzel_Sticks.jpg","36","1","776"
"5","5","retrieval","new_objects","89","Noisemaker_Streamers.jpg","37","1","669"
"5","5","retrieval","new_objects","90","RadioactiveContainer.jpg","37","1","729"
"5","5","retrieval","old_objects","91","Mirror_Makeup.jpg","36","1","710"
"5","5","retrieval","new_objects","92","Box_Staples.jpg","37","1","933"
"5","5","retrieval","old_objects","93","NeedlesAcupuncture.jpg","36","1","663"
"5","5","retrieval","new_objects","94","GiftBow.jpg","37","1","699"
"5","5","retrieval","old_objects","95","Machine_Arm.jpg","36","1","860"
"5","5","retrieval","new_objects","96","Mitt_Blue.jpg","37","1","710"
"5","5","retrieval","old_objects","97","Hat_Tuque.jpg","36","1","933"
"5","5","retrieval","new_objects","98","Avocado.jpg","37","1","900"
"5","5","retrieval","new_objects","99","Makeup_Mascara.jpg","37","1","716"
"5","5","retrieval","old_objects","100","CandyDispenser.jpg","36","1","860"
"5","5","retrieval","new_objects","101","Lilypad.jpg","37","1","736"
"5","5","retrieval","new_objects","102","Bottle_Bleach.jpg","37","1","689"
"5","5","retrieval","new_objects","103","Dragonfly.jpg","37","1","692"
"5","5","retrieval","new_objects","104","Mat_Car.jpg","36","0","972"
"5","5","retrieval","new_objects","105","Rag.jpg","36","0","1125"
"5","5","retrieval","old_objects","106","Knee.jpg","36","1","695"
"5","5","retrieval","old_objects","107","Olives.jpg","36","1","737"
"5","5","retrieval","new_objects","108","Golf_Club.jpg","37","1","820"
"5","5","retrieval","old_objects","109","Jug_ClayAncient.jpg","36","1","903"
"5","5","retrieval","old_objects","110","Toy_DonkeyFur.jpg","36","1","729"
"5","5","retrieval","old_objects","111","Lips_Wax.jpg","36","1","699"
"5","5","retrieval","new_objects","112","Shorts_Sports.jpg","37","1","742"
"5","5","retrieval","old_objects","113","AirPump.jpg","37","0","773"
"5","5","retrieval","new_objects","114","Mailbox_Community.jpg","37","1","812"
"5","5","retrieval","new_objects","115","Bottle_Blue.jpg","37","1","777"
"5","5","retrieval","old_objects","116","Mask_Buddhist.jpg","36","1","736"
"5","5","retrieval","new_objects","117","Sandwich_Ham.jpg","37","1","768"
"5","5","retrieval","old_objects","118","Canister_Oil.jpg","36","1","1020"
"5","5","retrieval","new_objects","119","PeriodicTable.jpg","37","1","808"
"5","5","retrieval","old_objects","120","Computer_CPU.jpg","36","1","773"
"5","5","retrieval","new_objects","121","Bag_Saline.jpg","37","1","771"
"5","5","retrieval","new_objects","123","Rock_Agate.jpg","37","1","790"
"5","5","retrieval","old_objects","124","LumiereBeautyBeast.jpg","36","1","890"
"5","5","retrieval","new_objects","125","Oyster.jpg","37","1","772"
"5","5","retrieval","old_objects","126","Cup_Fruits.jpg","36","1","770"
"5","5","retrieval","new_objects","127","Guitar_Acoustic.jpg","37","1","1084"
"5","5","retrieval","old_objects","128","Lollipop_Rainbow.jpg","36","1","704"
"5","5","retrieval","new_objects","129","Carousel copy.jpg","36","0","927"
"5","5","retrieval","old_objects","130","Kettle.jpg","37","0","736"
"5","5","retrieval","new_objects","131","Leek.jpg","37","1","768"
"5","5","retrieval","old_objects","132","Escalator.jpg","37","0","1059"
"5","5","retrieval","old_objects","133","Castle_Sand.jpg","36","1","853"
"5","5","retrieval","new_objects","134","Archery_ArrowsBows.jpg","37","1","808"
"5","5","retrieval","old_objects","135","Suitcase.jpg","36","1","773"
"5","5","retrieval","old_objects","136","Jar_Cotton.jpg","36","1","811"
"5","5","retrieval","new_objects","137","SolderingIron.jpg","37","1","737"
"5","5","retrieval","old_objects","138","Nuts_PeanutsPeeled.jpg","36","1","746"
"5","5","retrieval","old_objects","139","Pepperoni.jpg","36","1","699"
"5","5","retrieval","new_objects","140","Toy_Helicopter.jpg","37","1","820"
"5","5","retrieval","old_objects","141","Pipe.jpg","37","0","680"
"5","5","retrieval","new_objects","142","Cup_Latte.jpg","37","1","739"
"5","5","retrieval","new_objects","143","Seashell_AlternateTellin.jpg","37","1","692"
"5","5","retrieval","old_objects","144","Statue_Cat.jpg","36","1","773"
"5","5","retrieval","old_objects","145","Exercise_Bike.jpg","36","1","811"
"5","5","retrieval","old_objects","146","Oneholepunch.jpg","36","1","984"
"5","5","retrieval","old_objects","147","StringBean.jpg","36","1","743"
"5","5","retrieval","new_objects","148","Harmonica.jpg","37","1","736"
"5","5","retrieval","new_objects","149","Knife_Kitchen.jpg","37","1","701"
"5","5","retrieval","new_objects","150","Bullet.jpg","37","1","727"
"5","5","retrieval","new_objects","151","Keychain_Metal.jpg","37","1","657"
"5","5","retrieval","new_objects","152","CartonEggs.jpg","37","1","694"
"5","5","retrieval","new_objects","153","Drum_Conga.jpg","37","1","815"
"5","5","retrieval","old_objects","154","Ostrich.jpg","36","1","701"
"5","5","retrieval","old_objects","155","SoapDish.jpg","36","1","822"
"5","5","retrieval","old_objects","156","Toy_MerryGoRound.jpg","36","1","889"
"5","5","retrieval","old_objects","157","Toy_DinosaurBrontosaurus.jpg","36","1","692"
"5","5","retrieval","old_objects","158","Flower_Daisy.jpg","36","1","655"
"5","5","retrieval","new_objects","159","Sign_HumpBridgeAhead.jpg","37","1","652"
"5","5","retrieval","old_objects","160","Amp.jpg","36","1","863"
"5","5","retrieval","old_objects","161","CoffeeBeans.jpg","36","1","817"
"5","5","retrieval","old_objects","162","Dog_SaintBernard.jpg","36","1","822"
"5","5","retrieval","old_objects","163","DoorBolt.jpg","36","1","809"
"5","5","retrieval","new_objects","164","Toy_BlocksPlastic Colourful.jpg","37","1","814"
"5","5","retrieval","new_objects","165","Bottle_Plastic.jpg","37","1","1055"
"5","5","retrieval","old_objects","166","Trash_Medical.jpg","36","1","809"
"5","5","retrieval","new_objects","167","Oven.jpg","37","1","735"
"5","5","retrieval","new_objects","168","Heelpad.jpg","37","1","806"
"5","5","retrieval","old_objects","169","Pricegun.jpg","36","1","969"
"5","5","retrieval","old_objects","170","Glass_Wine.jpg","36","1","784"
"5","5","retrieval","new_objects","171","WaterColorPaintset.jpg","37","1","664"
"5","5","retrieval","old_objects","172","Heater_ElectricUpright.jpg","36","1","1252"
"5","5","retrieval","old_objects","173","Light_PostIsolated.jpg","36","1","744"
"5","5","retrieval","old_objects","174","Airplane_Fighter.jpg","36","1","697"
"5","5","retrieval","new_objects","175","Peeler.jpg","37","1","779"
"5","5","retrieval","new_objects","176","Tripod.jpg","37","1","738"
"5","5","retrieval","old_objects","177","BunsenBurner.jpg","36","1","1006"
"5","5","retrieval","old_objects","178","Nightstand.jpg","36","1","771"
"5","5","retrieval","new_objects","179","GasBurner.jpg","37","1","849"
"5","5","retrieval","new_objects","180","GatedEntrance.jpg","37","1","820"
"5","5","retrieval","new_objects","181","NailPolish.jpg","37","1","729"
"5","5","retrieval","new_objects","182","ComputerKeyboard_Backspace.jpg","37","1","737"
"5","5","retrieval","old_objects","184","Basket_Straw.jpg","36","1","1058"
"5","5","retrieval","new_objects","185","Bone.jpg","37","1","734"
"5","5","retrieval","new_objects","186","Partition.jpg","37","1","726"
"5","5","retrieval","old_objects","187","Freezer.jpg","36","1","814"
"5","5","retrieval","new_objects","188","Chicken_Dinner.jpg","37","1","779"
"5","5","retrieval","old_objects","189","Scythe.jpg","36","1","1054"
"5","5","retrieval","old_objects","190","Sushi.jpg","36","1","768"
"5","5","retrieval","new_objects","191","Tray_Medical.jpg","37","1","727"
"5","5","retrieval","new_objects","192","Book_Paper.jpg","37","1","710"
"5","5","retrieval","new_objects","193","Corkscrew.jpg","37","1","774"
"5","5","retrieval","new_objects","194","Backpack_Suitcase.jpg","37","1","983"
"5","5","retrieval","new_objects","195","Box_Wine.jpg","37","1","821"
"5","5","retrieval","new_objects","196","Pear_Yellow.jpg","37","1","730"
"5","5","retrieval","old_objects","197","TubeRing.jpg","36","1","699"
"5","5","retrieval","old_objects","198","ProcessorFood_Old.jpg","36","1","860"
"5","5","retrieval","old_objects","199","Pasta_Penne.jpg","36","1","735"
"5","5","retrieval","new_objects","200","Spoons_MeasuringAttached.jpg","37","1","767"
"5","5","retrieval","old_objects","201","Tweezers.jpg","36","1","703"
"5","5","retrieval","old_objects","202","ClothRed.jpg","36","1","745"
"5","5","retrieval","old_objects","203","Oars.jpg","37","0","777"
"5","5","retrieval","new_objects","204","Box_FirstAidOpen.jpg","37","1","696"
"5","5","retrieval","new_objects","205","Lettuce_Romaine.jpg","37","1","699"
"5","5","retrieval","old_objects","206","Camera_ProfessionalFilm.jpg","36","1","872"
"5","5","retrieval","old_objects","207","Toy_Turtle.jpg","36","1","1046"
"5","5","retrieval","old_objects","208","Tomato.jpg","36","1","660"
"5","5","retrieval","new_objects","209","Toy_StackingRing.jpg","37","1","814"
"5","5","retrieval","old_objects","210","Toaster_MetalSleek.jpg","36","1","908"
"5","5","retrieval","old_objects","211","MortarPestle_BlackStone.jpg","36","1","1128"
"5","5","retrieval","old_objects","212","Statue_Buddha.jpg","36","1","697"
"5","5","retrieval","new_objects","213","TowelRack_Metal.jpg","37","1","858"
"5","5","retrieval","new_objects","214","Shark_GreatWhite.jpg","37","1","733"
"5","5","retrieval","old_objects","215","Exercise_HandTrainer.jpg","36","1","1097"
"5","5","retrieval","new_objects","216","CoolingFan_Engine2.jpg","37","1","976"
"5","5","retrieval","new_objects","217","Cougar.jpg","37","1","866"
"5","5","retrieval","new_objects","218","PedestalGreek.jpg","37","1","663"
