"group","subject","blockcode","trialcode","trialnum","values.stimulus","response","correct","latency"
"3","3","encoding","encoding","24","Can_OilSpout.jpg","36","0","1089"
"3","3","encoding","encoding","25","NailFiles.jpg","37","0","756"
"3","3","encoding","encoding","26","Condom.jpg","37","0","1968"
"3","3","encoding","encoding","27","Cheeseburger.jpg","37","0","1311"
"3","3","encoding","encoding","28","Lens_Camera.jpg","37","0","1355"
"3","3","encoding","encoding","29","GranolaBar.jpg","37","0","895"
"3","3","encoding","encoding","30","Bird_CanadianGoose.jpg","36","0","1418"
"3","3","encoding","encoding","31","DryRack_Clothes.jpg","36","0","1004"
"3","3","encoding","encoding","32","Hotdog_WithBun.jpg","37","0","1478"
"3","3","encoding","encoding","33","MilkPitcher.jpg","36","0","988"
"3","3","encoding","encoding","34","Tray_Medical.jpg","37","0","1157"
"3","3","encoding","encoding","35","Chime.jpg","36","0","1028"
"3","3","encoding","encoding","36","Pajamas.jpg","37","0","1578"
"3","3","encoding","encoding","37","Jar_Honey.jpg","36","0","1287"
"3","3","encoding","encoding","38","Kazoo.jpg","37","0","842"
"3","3","encoding","encoding","39","Leaf_Yellow.jpg","37","0","1072"
"3","3","encoding","encoding","40","Seashell_AlternateTellin.jpg","37","0","1628"
"3","3","encoding","encoding","41","Pyramid.jpg","36","0","1222"
"3","3","encoding","encoding","42","Perfume.jpg","37","0","1091"
"3","3","encoding","encoding","43","Sign_SlipperyRoad.jpg","36","0","936"
"3","3","encoding","encoding","44","Spatula_1.jpg","37","0","1068"
"3","3","encoding","encoding","45","Stool_Metal.jpg","36","0","677"
"3","3","encoding","encoding","46","Basket_Firewood.jpg","36","0","944"
"3","3","encoding","encoding","47","PizzaCutter.jpg","37","0","776"
"3","3","encoding","encoding","48","Bottle_Plastic.jpg","37","0","1158"
"3","3","encoding","encoding","49","Clippers_Glass.jpg","36","0","949"
"3","3","encoding","encoding","50","Gun_Bazooka.jpg","36","0","849"
"3","3","encoding","encoding","51","Bird_Falcon.jpg","36","0","760"
"3","3","encoding","encoding","52","Thermometer_Room.jpg","37","0","1324"
"3","3","encoding","encoding","53","ToothPaste.jpg","37","0","824"
"3","3","encoding","encoding","54","Golf_Bag.jpg","36","0","703"
"3","3","encoding","encoding","55","Book_Leather.jpg","36","0","1182"
"3","3","encoding","encoding","56","ThreeHolePunch.jpg","37","0","1285"
"3","3","encoding","encoding","57","Jug_GallonWhite.jpg","36","0","1290"
"3","3","encoding","encoding","58","Spoons_MeasuringAttached.jpg","37","0","1102"
"3","3","encoding","encoding","59","Bag_Grains.jpg","36","0","814"
"3","3","encoding","encoding","60","Toy_Babydoll.jpg","36","0","1179"
"3","3","encoding","encoding","62","Box_Package.jpg","36","0","905"
"3","3","encoding","encoding","63","SmokeDetector.jpg","36","0","1731"
"3","3","encoding","encoding","64","Swan.jpg","36","0","1127"
"3","3","encoding","encoding","65","Pipe_Drain.jpg","37","0","1012"
"3","3","encoding","encoding","66","Lens_ColourFilter.jpg","37","0","1698"
"3","3","encoding","encoding","67","Bowl_Pasta.jpg","36","0","1082"
"3","3","encoding","encoding","68","Canister_Tea.jpg","36","0","476"
"3","3","encoding","encoding","69","Clamp_Screw.jpg","36","0","717"
"3","3","encoding","encoding","70","Jar_Cookie.jpg","36","0","788"
"3","3","encoding","encoding","71","Elephant.jpg","36","0","830"
"3","3","encoding","encoding","72","Camera_Security.jpg","36","0","1171"
"3","3","encoding","encoding","73","NailClipper.jpg","37","0","806"
"3","3","encoding","encoding","74","Bucket_Ice.jpg","36","0","1248"
"3","3","encoding","encoding","75","Soap.jpg","37","0","1361"
"3","3","encoding","encoding","76","Box_Chocolate.jpg","36","0","1402"
"3","3","encoding","encoding","77","Blueprints.jpg","37","0","1673"
"3","3","encoding","encoding","78","Bomb.jpg","36","0","1485"
"3","3","encoding","encoding","79","Car_Totalled.jpg","37","0","1306"
"3","3","encoding","encoding","80","Sink_Bathroom.jpg","36","0","980"
"3","3","encoding","encoding","81","Bib.jpg","36","0","1134"
"3","3","encoding","encoding","82","Toy_ElephantPlastic.jpg","0","0","2001"
"3","3","encoding","encoding","83","SpinalCord.jpg","36","0","1297"
"3","3","encoding","encoding","84","PaperTowel_Brown.jpg","37","0","992"
"3","3","encoding","encoding","85","ToothBrush.jpg","37","0","817"
"3","3","encoding","encoding","86","Box_FirstAidOpen.jpg","37","0","1835"
"3","3","encoding","encoding","87","Bottle_Blue.jpg","36","0","1385"
"3","3","encoding","encoding","88","Garlic_Whole.jpg","37","0","1143"
"3","3","encoding","encoding","89","Kangaroo_WithJoey.jpg","36","0","753"
"3","3","encoding","encoding","90","FlintIgniter.jpg","36","0","1185"
"3","3","encoding","encoding","91","Bowl_Glass.jpg","36","0","860"
"3","3","encoding","encoding","92","Butterfly.jpg","37","0","694"
"3","3","encoding","encoding","93","MemoPaperSpike.jpg","37","0","880"
"3","3","encoding","encoding","94","Backhoe.jpg","36","0","688"
"3","3","encoding","encoding","95","Flower_Hibiscus.jpg","37","0","673"
"3","3","encoding","encoding","96","Key_Car.jpg","37","0","788"
"3","3","encoding","encoding","97","Cable_JumpStart.jpg","36","0","1709"
"3","3","encoding","encoding","98","Bird_Tern.jpg","37","0","1107"
"3","3","encoding","encoding","99","Crutches.jpg","36","0","961"
"3","3","encoding","encoding","100","Ferret.jpg","36","0","1236"
"3","3","encoding","encoding","101","Toy_ModelMolecule.jpg","36","0","1794"
"3","3","encoding","encoding","102","Bus_School.jpg","36","0","882"
"3","3","encoding","encoding","103","Decoration_ChristmasWhite.jpg","37","0","1152"
"3","3","encoding","encoding","104","Kettle.jpg","36","0","1418"
"3","3","encoding","encoding","105","PylonTraffic.jpg","36","0","1082"
"3","3","encoding","encoding","106","Fan_Blades.jpg","36","0","1782"
"3","3","encoding","encoding","107","Carrot.jpg","37","0","571"
"3","3","encoding","encoding","108","SafetyPin.jpg","37","0","689"
"3","3","encoding","encoding","109","JoustingSpear.jpg","36","0","1270"
"3","3","encoding","encoding","110","MixingGlass.jpg","36","0","696"
"3","3","encoding","encoding","111","Bucket_Champagne.jpg","36","0","722"
"3","3","encoding","encoding","112","Mop.jpg","36","0","734"
"3","3","encoding","encoding","113","Fossil.jpg","36","0","1110"
"3","3","encoding","encoding","114","BicycleBrake.jpg","36","0","1416"
"3","3","encoding","encoding","115","CartonEggs.jpg","37","0","1511"
"3","3","encoding","encoding","116","Lacrosse_Stick.jpg","36","0","850"
"3","3","encoding","encoding","117","PlantPotted.jpg","36","0","1275"
"3","3","encoding","encoding","118","Brace_Neck.jpg","36","0","1142"
"3","3","encoding","encoding","119","Glove_Baseball.jpg","36","0","1223"
"3","3","encoding","encoding","120","Mask_Gas.jpg","36","0","966"
"3","3","encoding","encoding","121","Toy_Shapesorter.jpg","37","0","1533"
"3","3","encoding","encoding","123","HandMixer.jpg","36","0","1017"
"3","3","encoding","encoding","124","Lemon.jpg","37","0","713"
"3","3","encoding","encoding","125","Toy_BlocksMultiShape.jpg","37","0","916"
"3","3","encoding","encoding","126","ShearsGarden.jpg","36","0","992"
"3","3","encoding","encoding","127","Eraser.jpg","37","0","1422"
"3","3","encoding","encoding","128","Flowers_DryBouquet.jpg","37","0","1897"
"3","3","encoding","encoding","129","Socks_Winter.jpg","37","0","841"
"3","3","encoding","encoding","130","Hook_Ceiling.jpg","36","0","1101"
"3","3","encoding","encoding","131","Mask_Buddhist.jpg","36","0","1156"
"3","3","encoding","encoding","132","Sword.jpg","36","0","761"
"3","3","encoding","encoding","133","Car_Vintage.jpg","36","0","813"
"3","3","encoding","encoding","134","Hat_Explorer.jpg","37","0","1424"
"3","3","encoding","encoding","135","Man.jpg","36","0","914"
"3","3","encoding","encoding","136","Bolt.jpg","37","0","1254"
"3","3","encoding","encoding","137","Gun_Revolver.jpg","36","0","1632"
"3","3","encoding","encoding","138","Envelope_Letter.jpg","37","0","1285"
"3","3","encoding","encoding","139","Machine_Arm.jpg","36","0","787"
"3","3","encoding","encoding","140","Missile.jpg","36","0","1601"
"3","3","encoding","encoding","141","DogHouse.jpg","36","0","1657"
"3","3","encoding","encoding","142","Skirt_Long.jpg","37","0","1366"
"3","3","encoding","encoding","143","Fireplace_Outdoor.jpg","36","0","792"
"3","3","encoding","encoding","144","Castle_Sand.jpg","36","0","1813"
"3","3","encoding","encoding","145","FlipFlop_SingleRed.jpg","37","0","1542"
"3","3","encoding","encoding","146","Fruit_Cactus.jpg","37","0","1101"
"3","3","encoding","encoding","147","Shoes_Pumps.jpg","37","0","1728"
"3","3","encoding","encoding","148","Chicken_Raw.jpg","37","0","1724"
"3","3","encoding","encoding","149","Knee.jpg","0","0","2001"
"3","3","encoding","encoding","150","Leek.jpg","37","0","907"
"3","3","encoding","encoding","151","TeethModel.jpg","36","0","643"
"3","3","encoding","encoding","152","Coral.jpg","37","0","1248"
"3","3","encoding","encoding","153","Basket_Plastic.jpg","36","0","848"
"3","3","encoding","encoding","154","Gameboy.jpg","37","0","1325"
"3","3","encoding","encoding","155","WaterHeater.jpg","36","0","1015"
"3","3","encoding","encoding","156","Cake_Wedding.jpg","37","0","1056"
"3","3","encoding","encoding","157","Garlic_Clove.jpg","37","0","712"
"3","3","encoding","encoding","158","Coatrack.jpg","36","0","959"
"3","3","encoding","encoding","159","Keychain_Metal.jpg","37","0","1373"
"3","3","encoding","encoding","160","Spool_Thread.jpg","37","0","775"
"3","3","encoding","encoding","161","Fish_Rockbass.jpg","37","0","1440"
"3","3","encoding","encoding","162","Earrings_Dangling.jpg","37","0","823"
"3","3","encoding","encoding","163","RugRoled.jpg","36","0","861"
"3","3","encoding","encoding","164","PillBottle_Closed.jpg","37","0","1001"
"3","3","encoding","encoding","165","ChocolateBar_Unwrapped.jpg","37","0","1501"
"3","3","encoding","encoding","166","LaundryHamper.jpg","36","0","863"
"3","3","encoding","encoding","167","BottleOpener.jpg","37","0","1067"
"3","3","encoding","encoding","168","PillBottle_Spilled.jpg","37","0","877"
"3","3","encoding","encoding","169","Basket_Bread.jpg","36","0","828"
"3","3","encoding","encoding","170","SetSquare.jpg","36","0","853"
"3","3","encoding","encoding","171","Ladder.jpg","36","0","731"
"3","3","encoding","encoding","172","KeyHook_Empty.jpg","37","0","1078"
"3","3","encoding","encoding","173","Quartz.jpg","37","0","1314"
"3","3","encoding","encoding","174","Mask_VenetianCat.jpg","36","0","1073"
"3","3","encoding","encoding","175","Shoes_Snow.jpg","36","0","1124"
"3","3","encoding","encoding","176","Lighter_Yellow.jpg","37","0","750"
"3","3","encoding","encoding","177","Cactus.jpg","36","0","775"
"3","3","retrieval","old_objects","1","Lens_ColourFilter.jpg","37","0","1496"
"3","3","retrieval","new_objects","2","Blade_Tablesaw.jpg","36","0","1205"
"3","3","retrieval","old_objects","3","Barbecue_Gas.jpg","36","1","1385"
"3","3","retrieval","old_objects","4","ThreeHolePunch.jpg","37","0","1305"
"3","3","retrieval","old_objects","5","Spool_Thread.jpg","36","1","1173"
"3","3","retrieval","new_objects","6","Waffle.jpg","37","1","1764"
"3","3","retrieval","old_objects","7","PillBottle_Spilled.jpg","36","1","1337"
"3","3","retrieval","old_objects","8","Camera_Security.jpg","36","1","1087"
"3","3","retrieval","new_objects","9","Catheter.jpg","37","1","1488"
"3","3","retrieval","old_objects","10","PlantPotted.jpg","37","0","1139"
"3","3","retrieval","old_objects","11","Perfume.jpg","36","1","1296"
"3","3","retrieval","new_objects","12","Spoons_Musical.jpg","37","1","1419"
"3","3","retrieval","old_objects","13","Bottle_Blue.jpg","37","0","1629"
"3","3","retrieval","old_objects","14","Knee.jpg","36","1","1603"
"3","3","retrieval","new_objects","15","Toy_Truck.jpg","36","0","1590"
"3","3","retrieval","new_objects","16","Nuts_PeanutsPeeled.jpg","37","1","1234"
"3","3","retrieval","new_objects","17","Mat_Car.jpg","36","0","1472"
"3","3","retrieval","old_objects","18","Bucket_Champagne.jpg","37","0","1433"
"3","3","retrieval","new_objects","19","Knife_Kitchen.jpg","36","0","1205"
"3","3","retrieval","new_objects","20","Toolbox_BlackOpen.jpg","37","1","1306"
"3","3","retrieval","new_objects","21","Toy_Rooster.jpg","36","0","1230"
"3","3","retrieval","new_objects","22","Colosseum.jpg","36","0","904"
"3","3","retrieval","new_objects","23","VialLab.jpg","36","0","1084"
"3","3","retrieval","new_objects","24","Bell_Hand.jpg","37","1","1401"
"3","3","retrieval","old_objects","25","Barrel_Upright.jpg","37","0","1390"
"3","3","retrieval","old_objects","26","Bucket_Ice.jpg","36","1","1453"
"3","3","retrieval","new_objects","27","LumiereBeautyBeast.jpg","36","0","1641"
"3","3","retrieval","old_objects","28","Box_Package.jpg","37","0","1278"
"3","3","retrieval","old_objects","29","MilkPitcher.jpg","37","0","1520"
"3","3","retrieval","new_objects","30","Hammock.jpg","37","1","1457"
"3","3","retrieval","new_objects","31","RecorderCassette.jpg","36","0","1413"
"3","3","retrieval","old_objects","32","Ball_Bowling.jpg","36","1","1525"
"3","3","retrieval","old_objects","33","Cable_JumpStart.jpg","36","1","1229"
"3","3","retrieval","new_objects","34","Mask_Viking.jpg","36","0","1032"
"3","3","retrieval","old_objects","35","Fruit_Cactus.jpg","37","0","996"
"3","3","retrieval","old_objects","36","Decoration_ChristmasWhite.jpg","36","1","1347"
"3","3","retrieval","new_objects","37","DogSled.jpg","0","0","2001"
"3","3","retrieval","old_objects","38","Lollipop_Grape.jpg","37","0","988"
"3","3","retrieval","new_objects","39","Decoration_WallOrnament.jpg","37","1","1282"
"3","3","retrieval","new_objects","40","Binoculars.jpg","36","0","1420"
"3","3","retrieval","new_objects","41","SolderingWire.jpg","36","0","1642"
"3","3","retrieval","old_objects","42","Star.jpg","36","1","1183"
"3","3","retrieval","old_objects","43","PylonTraffic.jpg","36","1","1271"
"3","3","retrieval","old_objects","44","Toy_DonkeyPlastic.jpg","37","0","1378"
"3","3","retrieval","old_objects","45","Sword.jpg","36","1","1278"
"3","3","retrieval","old_objects","46","Gun_Revolver.jpg","37","0","1501"
"3","3","retrieval","old_objects","47","Toy_ModelMolecule.jpg","37","0","969"
"3","3","retrieval","new_objects","48","DVDPlayer.jpg","36","0","1123"
"3","3","retrieval","new_objects","49","ShinPads.jpg","37","1","1332"
"3","3","retrieval","new_objects","50","Tie.jpg","37","1","1266"
"3","3","retrieval","new_objects","51","Organ.jpg","36","0","1311"
"3","3","retrieval","new_objects","52","Shield_Antique.jpg","36","0","1077"
"3","3","retrieval","new_objects","53","Altar.jpg","37","1","1278"
"3","3","retrieval","old_objects","54","Man.jpg","36","1","1371"
"3","3","retrieval","new_objects","55","Glasses_Reading.jpg","36","0","1442"
"3","3","retrieval","old_objects","56","Toy_Shapesorter.jpg","37","0","1216"
"3","3","retrieval","new_objects","57","Hippopotamus.jpg","36","0","1226"
"3","3","retrieval","old_objects","58","Jar_Cookie.jpg","37","0","968"
"3","3","retrieval","old_objects","59","Lemon.jpg","37","0","1188"
"3","3","retrieval","new_objects","60","Statue_Jesus.jpg","36","0","761"
"3","3","retrieval","new_objects","62","SandBagThrowGame.jpg","36","0","1219"
"3","3","retrieval","new_objects","63","Clam.jpg","37","1","1492"
"3","3","retrieval","new_objects","64","ShakerShekere.jpg","37","1","1346"
"3","3","retrieval","old_objects","65","Crutches.jpg","36","1","886"
"3","3","retrieval","old_objects","66","Garlic_Whole.jpg","37","0","922"
"3","3","retrieval","old_objects","67","Soap.jpg","36","1","1314"
"3","3","retrieval","new_objects","68","Kneepad.jpg","37","1","1493"
"3","3","retrieval","new_objects","69","SaltShaker.jpg","36","0","1215"
"3","3","retrieval","new_objects","70","Pottery.jpg","37","1","1612"
"3","3","retrieval","old_objects","71","Cactus.jpg","37","0","1516"
"3","3","retrieval","old_objects","72","RugRoled.jpg","36","1","819"
"3","3","retrieval","old_objects","73","Fish_Rockbass.jpg","36","1","1266"
"3","3","retrieval","new_objects","74","Bowl_Wooden.jpg","37","1","1273"
"3","3","retrieval","new_objects","75","Hose_Garden.jpg","36","0","1244"
"3","3","retrieval","new_objects","76","StockingChristmas.jpg","36","0","1507"
"3","3","retrieval","old_objects","77","Car_Vintage.jpg","37","0","1175"
"3","3","retrieval","old_objects","78","Blueprints.jpg","37","0","1360"
"3","3","retrieval","new_objects","79","Toy_WinnieThePooh.jpg","36","0","1424"
"3","3","retrieval","new_objects","80","Knife_Hunting.jpg","37","1","1147"
"3","3","retrieval","new_objects","81","Shark_Hammerhead.jpg","37","1","1372"
"3","3","retrieval","new_objects","82","Chimpanzee.jpg","36","0","1230"
"3","3","retrieval","old_objects","83","Bottle_Plastic.jpg","36","1","1171"
"3","3","retrieval","old_objects","84","Socks_Winter.jpg","37","0","982"
"3","3","retrieval","new_objects","85","TomatoSauce.jpg","37","1","1116"
"3","3","retrieval","old_objects","86","Toy_ElephantPlastic.jpg","36","1","971"
"3","3","retrieval","old_objects","87","Mop.jpg","37","0","1162"
"3","3","retrieval","new_objects","88","Swing_Porch.jpg","37","1","1097"
"3","3","retrieval","new_objects","89","FloorTile.jpg","36","0","775"
"3","3","retrieval","old_objects","90","Spoons_MeasuringAttached.jpg","37","0","1337"
"3","3","retrieval","old_objects","91","HandMixer.jpg","36","1","1367"
"3","3","retrieval","new_objects","92","Torpedo.jpg","36","0","1585"
"3","3","retrieval","old_objects","93","Box_Chocolate.jpg","37","0","867"
"3","3","retrieval","new_objects","94","Candy_Cane.jpg","37","1","1056"
"3","3","retrieval","new_objects","95","Dragonfly.jpg","36","0","1522"
"3","3","retrieval","old_objects","96","Fireplace_Outdoor.jpg","36","1","918"
"3","3","retrieval","new_objects","97","Toy_PandaPlushie.jpg","37","1","1313"
"3","3","retrieval","old_objects","98","Flowers_DryBouquet.jpg","36","1","1184"
"3","3","retrieval","new_objects","99","Box_FirstAid.jpg","37","1","822"
"3","3","retrieval","new_objects","100","Chest_Toys.jpg","37","1","1460"
"3","3","retrieval","old_objects","101","Key_Car.jpg","36","1","1250"
"3","3","retrieval","old_objects","102","GranolaBar.jpg","37","0","983"
"3","3","retrieval","old_objects","103","Basket_Bread.jpg","37","0","1023"
"3","3","retrieval","old_objects","104","Kazoo.jpg","36","1","1322"
"3","3","retrieval","new_objects","105","AllTerrain.jpg","37","1","1233"
"3","3","retrieval","new_objects","106","Compressor.jpg","36","0","1628"
"3","3","retrieval","old_objects","107","TeethModel.jpg","37","0","870"
"3","3","retrieval","old_objects","108","MemoPaperSpike.jpg","36","1","1560"
"3","3","retrieval","old_objects","109","Box_FirstAidOpen.jpg","36","1","1607"
"3","3","retrieval","old_objects","110","Fan_Ceiling.jpg","36","1","1209"
"3","3","retrieval","new_objects","111","Bottle_Baby.jpg","36","0","996"
"3","3","retrieval","new_objects","112","Hammer_Reflex.jpg","36","0","1500"
"3","3","retrieval","old_objects","113","HoseNozzle.jpg","36","1","1595"
"3","3","retrieval","new_objects","114","Telephone_Dial.jpg","36","0","934"
"3","3","retrieval","new_objects","115","Hook_Fish.jpg","36","0","1924"
"3","3","retrieval","old_objects","116","Bag_Grains.jpg","37","0","1595"
"3","3","retrieval","old_objects","117","Butterfly.jpg","37","0","785"
"3","3","retrieval","new_objects","118","DogToy.jpg","36","0","1312"
"3","3","retrieval","old_objects","119","Toy_BlocksMultiShape.jpg","37","0","1249"
"3","3","retrieval","new_objects","120","BicycleWheel.jpg","36","0","1373"
"3","3","retrieval","old_objects","121","Golf_Bag.jpg","36","1","1270"
"3","3","retrieval","new_objects","123","Blueberry.jpg","37","1","1052"
"3","3","retrieval","old_objects","124","CartonEggs.jpg","37","0","868"
"3","3","retrieval","old_objects","125","Toy_Slinky.jpg","37","0","1435"
"3","3","retrieval","old_objects","126","Gun_Bazooka.jpg","36","1","896"
"3","3","retrieval","new_objects","127","Helicopter.jpg","36","0","656"
"3","3","retrieval","old_objects","128","Statue_Head.jpg","36","1","665"
"3","3","retrieval","old_objects","129","SmokeDetector.jpg","36","1","841"
"3","3","retrieval","new_objects","130","Stapler_Gun.jpg","36","0","1131"
"3","3","retrieval","new_objects","131","DrawingCompass.jpg","37","1","1297"
"3","3","retrieval","old_objects","132","Bolt.jpg","37","0","922"
"3","3","retrieval","new_objects","133","Bench_Concrete.jpg","36","0","1497"
"3","3","retrieval","new_objects","134","Scoop_IceCream.jpg","36","0","1096"
"3","3","retrieval","new_objects","135","SlideViewer.jpg","37","1","1373"
"3","3","retrieval","old_objects","136","Canister_Tea.jpg","36","1","1581"
"3","3","retrieval","old_objects","137","Castle_Sand.jpg","37","0","1466"
"3","3","retrieval","old_objects","138","Can_OilSpout.jpg","36","1","788"
"3","3","retrieval","old_objects","139","Coral.jpg","36","1","1583"
"3","3","retrieval","new_objects","140","AirVent.jpg","36","0","1100"
"3","3","retrieval","new_objects","141","Radio_Antique.jpg","36","0","1215"
"3","3","retrieval","new_objects","142","Cougar.jpg","36","0","1782"
"3","3","retrieval","new_objects","143","Drum_Ramadan.jpg","36","0","1427"
"3","3","retrieval","new_objects","144","ClothRed.jpg","37","1","1917"
"3","3","retrieval","old_objects","145","Pyramid.jpg","36","1","1082"
"3","3","retrieval","new_objects","146","Umbrella_Retractable.jpg","36","0","1433"
"3","3","retrieval","old_objects","147","Tray_Medical.jpg","37","0","1414"
"3","3","retrieval","new_objects","148","WaterCooler.jpg","36","0","1317"
"3","3","retrieval","new_objects","149","Table_AntiqueWooden.jpg","36","0","947"
"3","3","retrieval","new_objects","150","Hawk.jpg","37","1","1874"
"3","3","retrieval","new_objects","151","Brush_Nail.jpg","36","0","1029"
"3","3","retrieval","old_objects","152","BicycleBrake.jpg","36","1","739"
"3","3","retrieval","old_objects","153","NailFiles.jpg","36","1","1497"
"3","3","retrieval","new_objects","154","Book_Paper.jpg","36","0","1267"
"3","3","retrieval","old_objects","155","Machine_Arm.jpg","36","1","1301"
"3","3","retrieval","old_objects","156","Seashell_AlternateTellin.jpg","36","1","798"
"3","3","retrieval","old_objects","157","Book_Leather.jpg","36","1","926"
"3","3","retrieval","new_objects","158","Grill_Electric.jpg","36","0","1213"
"3","3","retrieval","new_objects","159","Brace_Leg.jpg","36","0","1415"
"3","3","retrieval","new_objects","160","Mailbox_Community.jpg","37","1","1503"
"3","3","retrieval","new_objects","161","Honeycomb.jpg","37","1","1702"
"3","3","retrieval","new_objects","162","Briefcase_Leather.jpg","37","1","1732"
"3","3","retrieval","old_objects","163","Swan.jpg","37","0","1438"
"3","3","retrieval","new_objects","164","Fork_Regular.jpg","36","0","1252"
"3","3","retrieval","old_objects","165","DogHouse.jpg","37","0","1094"
"3","3","retrieval","old_objects","166","Bowl_Pasta.jpg","37","0","1354"
"3","3","retrieval","new_objects","167","Sign_NoParking.jpg","36","0","1368"
"3","3","retrieval","old_objects","168","Lock_Combination.jpg","36","1","1431"
"3","3","retrieval","old_objects","169","Pajamas.jpg","0","0","2001"
"3","3","retrieval","old_objects","170","Mask_Gas.jpg","36","1","847"
"3","3","retrieval","old_objects","171","DrainPlug.jpg","37","0","1017"
"3","3","retrieval","old_objects","172","Nutcracker.jpg","37","0","1336"
"3","3","retrieval","old_objects","173","SetSquare.jpg","36","1","944"
"3","3","retrieval","old_objects","174","MixingGlass.jpg","36","1","712"
"3","3","retrieval","old_objects","175","Shoes_Pumps.jpg","37","0","1322"
"3","3","retrieval","old_objects","176","Bird_Tern.jpg","37","0","956"
"3","3","retrieval","new_objects","177","Sandwich_Egg.jpg","37","1","1251"
"3","3","retrieval","new_objects","178","ColoringSet.jpg","36","0","1661"
"3","3","retrieval","new_objects","179","CinderBlock.jpg","36","0","796"
"3","3","retrieval","old_objects","180","FlipFlop_SingleRed.jpg","37","0","1088"
"3","3","retrieval","new_objects","181","Shorts_Sports.jpg","37","1","833"
"3","3","retrieval","old_objects","182","Missile.jpg","36","1","963"
"3","3","retrieval","old_objects","184","Jug_GallonWhite.jpg","36","1","1445"
"3","3","retrieval","new_objects","185","Instrument_African.jpg","36","0","972"
"3","3","retrieval","old_objects","186","Kangaroo_WithJoey.jpg","36","1","1374"
"3","3","retrieval","new_objects","187","Lips_Real.jpg","36","0","1254"
"3","3","retrieval","new_objects","188","Chest.jpg","36","0","1290"
"3","3","retrieval","new_objects","189","Toy_LambPlushie.jpg","37","1","1089"
"3","3","retrieval","new_objects","190","Hookah.jpg","36","0","1037"
"3","3","retrieval","old_objects","191","Jar_Honey.jpg","36","1","1177"
"3","3","retrieval","old_objects","192","Harmonica.jpg","36","1","865"
"3","3","retrieval","old_objects","193","PillBottle_Closed.jpg","36","1","911"
"3","3","retrieval","new_objects","194","Toy_RockingHorseBlack.jpg","37","1","1217"
"3","3","retrieval","new_objects","195","Van.jpg","37","1","1108"
"3","3","retrieval","new_objects","196","Scythe.jpg","36","0","929"
"3","3","retrieval","old_objects","197","Bib.jpg","37","0","993"
"3","3","retrieval","new_objects","198","Light_Siren.jpg","37","1","1372"
